# Time	MagPro_X100	MagPro_X100_fit
-2.000000000000000164e-05	-1.638932253908776716e-04	0.000000000000000000e+00
-1.990000000000000259e-05	-1.638932253908776716e-04	0.000000000000000000e+00
-1.980000000000000355e-05	-1.638932253908776716e-04	0.000000000000000000e+00
-1.970000000000000451e-05	-1.638932253908776716e-04	0.000000000000000000e+00
-1.960000000000000547e-05	-1.638932253908776716e-04	0.000000000000000000e+00
-1.950000000000000642e-05	-1.638932253908776716e-04	0.000000000000000000e+00
-1.940000000000000738e-05	-1.016137997423263630e-03	0.000000000000000000e+00
-1.930000000000000834e-05	-1.868382769455822871e-03	0.000000000000000000e+00
-1.920000000000000930e-05	-2.720627541488382112e-03	0.000000000000000000e+00
-1.910000000000001025e-05	-3.572872313520941354e-03	0.000000000000000000e+00
-1.900000000000001121e-05	-4.425117085553501028e-03	0.000000000000000000e+00
-1.890000000000001217e-05	-2.720627541488988832e-03	0.000000000000000000e+00
-1.880000000000001313e-05	-1.016137997423869916e-03	0.000000000000000000e+00
-1.870000000000001408e-05	6.883515466412490000e-04	0.000000000000000000e+00
-1.860000000000001504e-05	2.392841090706367482e-03	0.000000000000000000e+00
-1.850000000000001600e-05	4.097330634771485965e-03	0.000000000000000000e+00
-1.840000000000001696e-05	3.245085862739619745e-03	0.000000000000000000e+00
-1.830000000000001791e-05	2.392841090707060504e-03	0.000000000000000000e+00
-1.820000000000001887e-05	1.540596318674501263e-03	0.000000000000000000e+00
-1.810000000000001983e-05	6.883515466419415883e-04	0.000000000000000000e+00
-1.800000000000002078e-05	-1.638932253906176528e-04	0.000000000000000000e+00
-1.790000000000002174e-05	-1.638932253908776716e-04	0.000000000000000000e+00
-1.780000000000002270e-05	-1.638932253908776716e-04	0.000000000000000000e+00
-1.770000000000002366e-05	-1.638932253908776716e-04	0.000000000000000000e+00
-1.760000000000002461e-05	-1.638932253908776716e-04	0.000000000000000000e+00
-1.750000000000002557e-05	-1.638932253908776716e-04	0.000000000000000000e+00
-1.740000000000002653e-05	6.883515466413929820e-04	0.000000000000000000e+00
-1.730000000000002749e-05	1.540596318673952440e-03	0.000000000000000000e+00
-1.720000000000002844e-05	2.392841090706511464e-03	0.000000000000000000e+00
-1.710000000000002940e-05	3.245085862739071139e-03	0.000000000000000000e+00
-1.700000000000003036e-05	4.097330634771630814e-03	0.000000000000000000e+00
-1.690000000000003132e-05	3.245085862739729467e-03	0.000000000000000000e+00
-1.680000000000003227e-05	2.392841090707193211e-03	0.000000000000000000e+00
-1.670000000000003323e-05	1.540596318674656955e-03	0.000000000000000000e+00
-1.660000000000003419e-05	6.883515466421206985e-04	0.000000000000000000e+00
-1.650000000000003515e-05	-1.638932253904155575e-04	0.000000000000000000e+00
-1.640000000000003610e-05	-1.016137997422975016e-03	0.000000000000000000e+00
-1.630000000000003706e-05	-1.868382769455534040e-03	0.000000000000000000e+00
-1.620000000000003802e-05	-2.720627541488093715e-03	0.000000000000000000e+00
-1.610000000000003898e-05	-3.572872313520652956e-03	0.000000000000000000e+00
-1.600000000000003993e-05	-4.425117085553212197e-03	0.000000000000000000e+00
-1.590000000000004089e-05	-3.572872313521634809e-03	0.000000000000000000e+00
-1.580000000000004185e-05	-2.720627541489075568e-03	0.000000000000000000e+00
-1.570000000000004281e-05	-1.868382769456516327e-03	0.000000000000000000e+00
-1.560000000000004376e-05	-1.016137997423957086e-03	0.000000000000000000e+00
-1.550000000000004472e-05	-1.638932253913982784e-04	0.000000000000000000e+00
-1.540000000000004568e-05	-1.638932253908776716e-04	0.000000000000000000e+00
-1.530000000000004664e-05	-1.638932253908776716e-04	0.000000000000000000e+00
-1.520000000000004759e-05	-1.638932253908776716e-04	0.000000000000000000e+00
-1.510000000000004855e-05	-1.638932253908776716e-04	0.000000000000000000e+00
