# Time	MagPro_XP	MagPro_XP_fit
6.759999999999916304e-05	2.419762805548535956e-01	2.168969318329228013e-01
6.769999999999916547e-05	2.404246315049634874e-01	2.152296706362539225e-01
6.779999999999915435e-05	2.393025260134660492e-01	2.135618950378677383e-01
6.789999999999915678e-05	2.382615516027252467e-01	2.118936101988214971e-01
6.799999999999915921e-05	2.372205771919844441e-01	2.102248212812846129e-01
6.809999999999916164e-05	2.361796027812436138e-01	2.085555334485200973e-01
6.819999999999916407e-05	2.351386283705028113e-01	2.068857518648704596e-01
6.829999999999915295e-05	2.338291504068466253e-01	2.052154816957409145e-01
6.839999999999915538e-05	2.324892954999141226e-01	2.035447281075838666e-01
6.849999999999915781e-05	2.311494405929816198e-01	2.018734962678821188e-01
6.859999999999914669e-05	2.298095856860493114e-01	2.002017913451344944e-01
6.869999999999914912e-05	2.284697307791168364e-01	1.985296185088378240e-01
6.879999999999915155e-05	2.269334801605058238e-01	1.968569829294727069e-01
6.889999999999915398e-05	2.253881035344959261e-01	1.951838897784871907e-01
6.899999999999915641e-05	2.238427269084860560e-01	1.935103442282804509e-01
6.909999999999914529e-05	2.222973502824763803e-01	1.918363514521871649e-01
6.919999999999914772e-05	2.207378399431192684e-01	1.901619166244608305e-01
6.929999999999915015e-05	2.180912223920135340e-01	1.884870449202589449e-01
6.939999999999913903e-05	2.154446048409081604e-01	1.868117415156267946e-01
6.949999999999914146e-05	2.127979872898024538e-01	1.851360115874799983e-01
6.959999999999914389e-05	2.101513697386967194e-01	1.834598603135906003e-01
6.969999999999914632e-05	2.075456965513540197e-01	1.817832928725702235e-01
6.979999999999914875e-05	2.054834110157809923e-01	1.801063144438542207e-01
6.989999999999913763e-05	2.034211254802082425e-01	1.784289302076855488e-01
6.999999999999914006e-05	2.013588399446352151e-01	1.767511453450984760e-01
7.009999999999914249e-05	1.992965544090621877e-01	1.750729650379036217e-01
7.019999999999913137e-05	1.973799753348839947e-01	1.733943944686718031e-01
7.029999999999913380e-05	1.964622564779999470e-01	1.717154388207158544e-01
7.039999999999913623e-05	1.955445376211158715e-01	1.700361032780783321e-01
7.049999999999913866e-05	1.946268187642317959e-01	1.683563930255130292e-01
7.059999999999914109e-05	1.937090999073477482e-01	1.666763132484699594e-01
7.069999999999912997e-05	1.926676322558671384e-01	1.649958691330785931e-01
7.079999999999913240e-05	1.910793004624092295e-01	1.633150658661327859e-01
7.089999999999913483e-05	1.894909686689513484e-01	1.616339086350743748e-01
7.099999999999912371e-05	1.879026368754936616e-01	1.599524026279779410e-01
7.109999999999912614e-05	1.863143050820357804e-01	1.582705530335322408e-01
7.119999999999912857e-05	1.847180893395008461e-01	1.565883650410279104e-01
7.129999999999913100e-05	1.830971468439888394e-01	1.549058438403393412e-01
7.139999999999913343e-05	1.814762043484768050e-01	1.532229946219091643e-01
7.149999999999912231e-05	1.798552618529650204e-01	1.515398225767316254e-01
7.159999999999912474e-05	1.782343193574530138e-01	1.498563328963379848e-01
7.169999999999912717e-05	1.766363901545962012e-01	1.481725307727793095e-01
7.179999999999911605e-05	1.750924152753939034e-01	1.464884213986117900e-01
7.189999999999911848e-05	1.735484403961914113e-01	1.448040099668780334e-01
7.199999999999912091e-05	1.720044655169889192e-01	1.431193016710947674e-01
7.209999999999912334e-05	1.704604906377864271e-01	1.414343017052347995e-01
7.219999999999912577e-05	1.688882869515113405e-01	1.397490152637106409e-01
7.229999999999911465e-05	1.672650706799097831e-01	1.380634475413599904e-01
7.239999999999911708e-05	1.656418544083079758e-01	1.363776037334286095e-01
7.249999999999911951e-05	1.640186381367061963e-01	1.346914890355551120e-01
7.259999999999910839e-05	1.623954218651046388e-01	1.330051086437543661e-01
7.269999999999911082e-05	1.606405323354629100e-01	1.313184677544011469e-01
7.279999999999911325e-05	1.586988571808840287e-01	1.296315715642160360e-01
7.289999999999911568e-05	1.567571820263051474e-01	1.279444252702472418e-01
7.299999999999911811e-05	1.548155068717262661e-01	1.262570340698561111e-01
7.309999999999910699e-05	1.528738317171476346e-01	1.245694031607006286e-01
7.319999999999910942e-05	1.509481461684184789e-01	1.228815377407194848e-01
7.329999999999911185e-05	1.490404400544370345e-01	1.211934430081155339e-01
7.339999999999910073e-05	1.471327339404558121e-01	1.195051241613414722e-01
7.349999999999910316e-05	1.452250278264743677e-01	1.178165863990812551e-01
7.359999999999910559e-05	1.433173217124928955e-01	1.161278349202371357e-01
7.369999999999910802e-05	1.416167753840830990e-01	1.144388749239111103e-01
7.379999999999911045e-05	1.401014599040782405e-01	1.127497116093907903e-01
7.389999999999909933e-05	1.385861444240735763e-01	1.110603501761324163e-01
7.399999999999910176e-05	1.370708289440687178e-01	1.093707958237454120e-01
7.409999999999910419e-05	1.355555134640638593e-01	1.076810537519755917e-01
7.419999999999909307e-05	1.339633263959047749e-01	1.059911291606907280e-01
7.429999999999909550e-05	1.323166456156180115e-01	1.043010272498624824e-01
7.439999999999909793e-05	1.306699648353312204e-01	1.026107532195523059e-01
7.449999999999910036e-05	1.290232840550444571e-01	1.009203122698948685e-01
7.459999999999910279e-05	1.273766032747576660e-01	9.922970960108189187e-02
7.469999999999909167e-05	1.259103702807609915e-01	9.753895041334653682e-02
7.479999999999909410e-05	1.245445819585519059e-01	9.584803990694654163e-02
7.489999999999909653e-05	1.231787936363428204e-01	9.415698328214967827e-02
7.499999999999908541e-05	1.218130053141339292e-01	9.246578573921722388e-02
7.509999999999908784e-05	1.204472169919248437e-01	9.077445247838683562e-02
7.519999999999909027e-05	1.186860180259964176e-01	8.908298869985824264e-02
7.529999999999909270e-05	1.167550707914259966e-01	8.739139960377696748e-02
7.539999999999909513e-05	1.148241235568555757e-01	8.569969039021781143e-02
7.549999999999908401e-05	1.128931763222854184e-01	8.400786625916942252e-02
7.559999999999908644e-05	1.109622290877149975e-01	8.231593241051753107e-02
7.569999999999908887e-05	1.087746749482984693e-01	8.062389404403015603e-02
7.579999999999907775e-05	1.065046985412814035e-01	7.893175635934163159e-02
7.589999999999908018e-05	1.042347221342640184e-01	7.723952455593413591e-02
7.599999999999908261e-05	1.019647457272466334e-01	7.554720383312575616e-02
7.609999999999908504e-05	9.969476932022924842e-02	7.385479939005185068e-02
7.619999999999908747e-05	9.783113784347219344e-02	7.216231642565014426e-02
7.629999999999907635e-05	9.606028819923446982e-02	7.046976013864374166e-02
7.639999999999907878e-05	9.428943855499649640e-02	6.877713572752659765e-02
7.649999999999908121e-05	9.251858891075852298e-02	6.708444839054672482e-02
7.659999999999907009e-05	9.074773926652078548e-02	6.539170332569116395e-02
7.669999999999907252e-05	8.893232506747013322e-02	6.369890573066740169e-02
7.679999999999907495e-05	8.711033108369427291e-02	6.200606080289130378e-02
7.689999999999907738e-05	8.528833709991841261e-02	6.031317373946896987e-02
7.699999999999907981e-05	8.346634311614255231e-02	5.862024973718045484e-02
7.709999999999906869e-05	8.164434913236692792e-02	5.692729399246521799e-02
7.719999999999907112e-05	7.985832875118048513e-02	5.523431170140538637e-02
7.729999999999907355e-05	7.807507483064532461e-02	5.354130805971017704e-02
7.739999999999906243e-05	7.629182091011040001e-02	5.184828826269965302e-02
7.749999999999906486e-05	7.450856698957523949e-02	5.015525750528829901e-02
7.759999999999906729e-05	7.272531306904007897e-02	4.846222098197097705e-02
7.769999999999906972e-05	7.126450402226476577e-02	4.676918388680560007e-02
7.779999999999907215e-05	6.980833374240139055e-02	4.507615141339686021e-02
7.789999999999906103e-05	6.835216346253820963e-02	4.338312875488167797e-02
7.799999999999906346e-05	6.689599318267483441e-02	4.169012110391234066e-02
7.809999999999906589e-05	6.544166752027026634e-02	3.999713365264115361e-02
7.819999999999905477e-05	6.402834387715670983e-02	3.830417159270407823e-02
7.829999999999905720e-05	6.261502023404297290e-02	3.661124011520440480e-02
7.839999999999905963e-05	6.120169659092922210e-02	3.491834441069884692e-02
7.849999999999906206e-05	5.978837294781547823e-02	3.322548966917929225e-02
7.859999999999906450e-05	5.828937069780008862e-02	3.153268108005863324e-02
7.869999999999905337e-05	5.602166277298342711e-02	2.983992383215405136e-02
7.879999999999905580e-05	5.375395484816646030e-02	2.814722311367157462e-02
7.889999999999905823e-05	5.148624692334949349e-02	2.645458411218937211e-02
7.899999999999904711e-05	4.921853899853283199e-02	2.476201201464360221e-02
7.909999999999904954e-05	4.701232660335442903e-02	2.306951200730997936e-02
7.919999999999905197e-05	4.513501742650249254e-02	2.137708927579094059e-02
7.929999999999905441e-05	4.325770824965055605e-02	1.968474900499718808e-02
7.939999999999905684e-05	4.138039907279861956e-02	1.799249637913362052e-02
7.949999999999904571e-05	3.950308989594693981e-02	1.630033658168276653e-02
7.959999999999904814e-05	3.772586006541474302e-02	1.460827479538839152e-02
7.969999999999905058e-05	3.631457061545977083e-02	1.291631620224089304e-02
7.979999999999903945e-05	3.490328116550498599e-02	1.122446598346105336e-02
7.989999999999904188e-05	3.349199171555000687e-02	9.532729319482922958e-03
7.999999999999904431e-05	3.208070226559503468e-02	7.841111389939748461e-03
8.009999999999904675e-05	3.048347608494176089e-02	6.149617373647662741e-03
8.019999999999904918e-05	2.838857461401501914e-02	4.458252448589494765e-03
8.029999999999903805e-05	2.629367314308856188e-02	2.767021791899365243e-03
8.039999999999904049e-05	2.419877167216182012e-02	1.075930579846016153e-03
8.049999999999904292e-05	2.210387020123507490e-02	-6.150160121816833098e-04
8.059999999999903179e-05	2.024606690765190162e-02	-2.305812809690787474e-03
8.069999999999903422e-05	1.887133173270939476e-02	-3.996454639102376902e-03
8.079999999999903666e-05	1.749659655776688791e-02	-5.686936327763538607e-03
8.089999999999903909e-05	1.612186138282437758e-02	-7.377252703965700778e-03
8.099999999999904152e-05	1.474712620788187073e-02	-9.067398596959553789e-03
8.109999999999903039e-05	1.321728904369061722e-02	-1.075736883697169313e-02
8.119999999999903283e-05	1.144120854207375700e-02	-1.244715825521912345e-02
8.129999999999903526e-05	9.665128040456896774e-03	-1.413676168392583900e-02
8.139999999999902413e-05	7.889047538840277679e-03	-1.582617395633778221e-02
8.149999999999902657e-05	6.112967037223417457e-03	-1.751538990674115018e-02
8.159999999999902900e-05	3.926620209326301542e-03	-1.920440437047427756e-02
8.169999999999903143e-05	1.225886649179023721e-03	-2.089321218394601248e-02
8.179999999999903386e-05	-1.474846910968254099e-03	-2.258180818465052586e-02
8.189999999999902274e-05	-4.175580471115165893e-03	-2.427018721118399253e-02
8.199999999999902517e-05	-6.876314031262441978e-03	-2.595834410325898248e-02
8.209999999999902760e-05	-8.901918894411586444e-03	-2.764627370172108647e-02
8.219999999999901647e-05	-1.025489543417362065e-02	-2.933397084856375833e-02
8.229999999999901891e-05	-1.160787197393583700e-02	-3.102143038694661972e-02
8.239999999999902134e-05	-1.296084851369805335e-02	-3.270864716120733262e-02
8.249999999999902377e-05	-1.431382505346026970e-02	-3.439561601687965431e-02
8.259999999999902620e-05	-1.567861666945449123e-02	-3.608233180070936907e-02
8.269999999999901508e-05	-1.705276110851447480e-02	-3.776878936066868642e-02
8.279999999999901751e-05	-1.842690554757464572e-02	-3.945498354597280766e-02
8.289999999999901994e-05	-1.980104998663481664e-02	-4.114090920709520538e-02
8.299999999999900882e-05	-2.117519442569480020e-02	-4.282656119578369391e-02
8.309999999999901125e-05	-2.292654567747234168e-02	-4.451193436507658308e-02
8.319999999999901368e-05	-2.491363547361378702e-02	-4.619702356931643800e-02
8.329999999999901611e-05	-2.690072526975522890e-02	-4.788182366416802310e-02
8.339999999999901854e-05	-2.888781506589667425e-02	-4.956632950663234644e-02
8.349999999999900742e-05	-3.087490486203784898e-02	-5.125053595506311871e-02
8.359999999999900985e-05	-3.255938440258130534e-02	-5.293443786918201194e-02
8.369999999999901228e-05	-3.409658598929794782e-02	-5.461803011009516012e-02
8.379999999999900116e-05	-3.563378757601438906e-02	-5.630130754030705093e-02
8.389999999999900359e-05	-3.717098916273103848e-02	-5.798426502373878189e-02
8.399999999999900602e-05	-3.870819074944768096e-02	-5.966689742574069616e-02
8.409999999999900845e-05	-4.036517168581019860e-02	-6.134919961311049302e-02
8.419999999999901088e-05	-4.206648377898643959e-02	-6.303116645410726526e-02
8.429999999999899976e-05	-4.376779587216245160e-02	-6.471279281846789577e-02
8.439999999999900219e-05	-4.546910796533869259e-02	-6.639407357742214966e-02
8.449999999999900462e-05	-4.717042005851493358e-02	-6.807500360370938308e-02
8.459999999999899350e-05	-4.886871035924841844e-02	-6.975557777159213657e-02
8.469999999999899593e-05	-5.056618329607851653e-02	-7.143579095687431491e-02
8.479999999999899836e-05	-5.226365623290862156e-02	-7.311563803691467633e-02
8.489999999999900079e-05	-5.396112916973871965e-02	-7.479511389064295857e-02
8.499999999999900322e-05	-5.565860210656882467e-02	-7.647421339857576883e-02
8.509999999999899210e-05	-5.728763482729747752e-02	-7.815293144283183557e-02
8.519999999999899453e-05	-5.890404982398685096e-02	-7.983126290714837037e-02
8.529999999999899696e-05	-6.052046482067623134e-02	-8.150920267689527876e-02
8.539999999999898584e-05	-6.213687981736538968e-02	-8.318674563909123076e-02
8.549999999999898827e-05	-6.375329481405477006e-02	-8.486388668242049460e-02
8.559999999999899070e-05	-6.531843506089236862e-02	-8.654062069724659245e-02
8.569999999999899313e-05	-6.687797699725477052e-02	-8.821694257562849584e-02
8.579999999999899556e-05	-6.843751893361718630e-02	-8.989284721133639078e-02
8.589999999999898444e-05	-6.999706086997938004e-02	-9.156832949986683234e-02
8.599999999999898687e-05	-7.155660280634178194e-02	-9.324338433845907881e-02
8.609999999999898930e-05	-7.295955513223459366e-02	-9.491800662610939965e-02
8.619999999999897818e-05	-7.435577877062374275e-02	-9.659219126358666030e-02
8.629999999999898061e-05	-7.575200240901310000e-02	-9.826593315345018287e-02
8.639999999999898304e-05	-7.714822604740244338e-02	-9.993922720006155613e-02
8.649999999999898547e-05	-7.854835804779121411e-02	-1.016120683096023575e-01
8.659999999999898790e-05	-8.018822499388951475e-02	-1.032844513900890160e-01
8.669999999999897678e-05	-8.182809193998759334e-02	-1.049563713513891050e-01
8.679999999999897921e-05	-8.346795888608589398e-02	-1.066278231052353170e-01
8.689999999999898164e-05	-8.510782583218419461e-02	-1.082988015652420477e-01
8.699999999999897052e-05	-8.676201666132057899e-02	-1.099693016469197732e-01
8.709999999999897295e-05	-8.859738890124210786e-02	-1.116393182676930357e-01
8.719999999999897538e-05	-9.043276114116362285e-02	-1.133088463469122398e-01
8.729999999999897781e-05	-9.226813338108515172e-02	-1.149778808058711521e-01
8.739999999999898024e-05	-9.410350562100666671e-02	-1.166464165678227083e-01
8.749999999999896912e-05	-9.596937201944312490e-02	-1.183144485579930294e-01
8.759999999999897155e-05	-9.803841061501979148e-02	-1.199819717035977285e-01
8.769999999999897398e-05	-1.001074492105964581e-01	-1.216489809338568706e-01
8.779999999999896286e-05	-1.021764878061728471e-01	-1.233154711800107800e-01
8.789999999999896529e-05	-1.042455264017494998e-01	-1.249814373753357355e-01
8.799999999999896772e-05	-1.062348384239697879e-01	-1.266468744551577930e-01
8.809999999999897015e-05	-1.078792024698871227e-01	-1.283117773568692999e-01
8.819999999999897258e-05	-1.095235665158044575e-01	-1.299761410199447853e-01
8.829999999999896146e-05	-1.111679305617215702e-01	-1.316399603859548795e-01
8.839999999999896389e-05	-1.128122946076389049e-01	-1.333032303985826061e-01
8.849999999999896632e-05	-1.145198524438113541e-01	-1.349659460036382042e-01
8.859999999999895520e-05	-1.164221830532697621e-01	-1.366281021490749759e-01
8.869999999999895763e-05	-1.183245136627284477e-01	-1.382896937850049968e-01
8.879999999999896006e-05	-1.202268442721871333e-01	-1.399507158637122717e-01
8.889999999999896249e-05	-1.221291748816458050e-01	-1.416111633396708036e-01
8.899999999999896492e-05	-1.241038151539844425e-01	-1.432710311695578609e-01
8.909999999999895380e-05	-1.262454199212560135e-01	-1.449303143122701032e-01
8.919999999999895623e-05	-1.283870246885278621e-01	-1.465890077289386528e-01
8.929999999999895866e-05	-1.305286294557997384e-01	-1.482471063829449154e-01
8.939999999999894754e-05	-1.326702342230713094e-01	-1.499046052399344575e-01
8.949999999999894997e-05	-1.344925648011826569e-01	-1.515614992678344375e-01
8.959999999999895240e-05	-1.357459069874261681e-01	-1.532177834368660951e-01
8.969999999999895483e-05	-1.369992491736696794e-01	-1.548734527195626820e-01
8.979999999999895726e-05	-1.382525913599131906e-01	-1.565285020907825342e-01
8.989999999999894614e-05	-1.395059335461565631e-01	-1.581829265277255314e-01
8.999999999999894857e-05	-1.410372226786849592e-01	-1.598367210099476965e-01
9.009999999999895100e-05	-1.429576184411094908e-01	-1.614898805193773212e-01
9.019999999999893988e-05	-1.448780142035337726e-01	-1.631424000403283725e-01
9.029999999999894231e-05	-1.467984099659583042e-01	-1.647942745595179781e-01
9.039999999999894474e-05	-1.487188057283828635e-01	-1.664454990660798883e-01
9.049999999999894717e-05	-1.504491827591196984e-01	-1.680960685515797692e-01
9.059999999999894960e-05	-1.519686230990578424e-01	-1.697459780100310789e-01
9.069999999999893848e-05	-1.534880634389957921e-01	-1.713952224379095279e-01
9.079999999999894091e-05	-1.550075037789339361e-01	-1.730437968341692334e-01
9.089999999999894334e-05	-1.565269441188720800e-01	-1.746916962002563745e-01
9.099999999999893222e-05	-1.580075842034706080e-01	-1.763389155401249020e-01
9.109999999999893465e-05	-1.594539739409281676e-01	-1.779854498602534973e-01
9.119999999999893708e-05	-1.609003636783857272e-01	-1.796312941696572019e-01
9.129999999999893951e-05	-1.623467534158432590e-01	-1.812764434799048197e-01
9.139999999999894194e-05	-1.637931431533008186e-01	-1.829208928051334615e-01
9.149999999999893082e-05	-1.656361249880097530e-01	-1.845646371620640602e-01
9.159999999999893325e-05	-1.677565563611732868e-01	-1.862076715700154705e-01
9.169999999999893568e-05	-1.698769877343367929e-01	-1.878499910509202064e-01
9.179999999999892456e-05	-1.719974191075000214e-01	-1.894915906293386798e-01
9.189999999999892699e-05	-1.741178504806635274e-01	-1.911324653324769085e-01
9.199999999999892942e-05	-1.756167505978854515e-01	-1.927726101901973965e-01
9.209999999999893185e-05	-1.767744883855731086e-01	-1.944120202350370918e-01
9.219999999999893428e-05	-1.779322261732607380e-01	-1.960506905022212087e-01
9.229999999999892316e-05	-1.790899639609482286e-01	-1.976886160296792705e-01
9.239999999999892559e-05	-1.802477017486358857e-01	-1.993257918580587651e-01
9.249999999999892802e-05	-1.815963546250994043e-01	-2.009622130307409105e-01
9.259999999999891690e-05	-1.830257230405649693e-01	-2.025978745938549208e-01
9.269999999999891933e-05	-1.844550914560307009e-01	-2.042327715962953538e-01
9.279999999999892176e-05	-1.858844598714964325e-01	-2.058668990897332129e-01
9.289999999999892419e-05	-1.873138282869621918e-01	-2.075002521286334611e-01
9.299999999999892662e-05	-1.888935463839277740e-01	-2.091328257702698978e-01
9.309999999999891550e-05	-1.905207231746979535e-01	-2.107646150747389535e-01
9.319999999999891793e-05	-1.921478999654683550e-01	-2.123956151049753160e-01
9.329999999999892036e-05	-1.937750767562387566e-01	-2.140258209267666412e-01
9.339999999999890924e-05	-1.954022535470089361e-01	-2.156552276087685960e-01
9.349999999999891167e-05	-1.969376461362554454e-01	-2.172838302225201523e-01
9.359999999999891410e-05	-1.984525240047678440e-01	-2.189116238424571592e-01
9.369999999999891653e-05	-1.999674018732802150e-01	-2.205386035459279692e-01
9.379999999999891896e-05	-2.014822797417926137e-01	-2.221647644132089539e-01
9.389999999999890784e-05	-2.029971576103047903e-01	-2.237901015275181038e-01
9.399999999999891027e-05	-2.041649472030660772e-01	-2.254146099750306553e-01
9.409999999999891270e-05	-2.052829530631849753e-01	-2.270382848448933288e-01
9.419999999999890158e-05	-2.064009589233037067e-01	-2.286611212292398443e-01
9.429999999999890401e-05	-2.075189647834225770e-01	-2.302831142232058259e-01
9.439999999999890644e-05	-2.086369706435414750e-01	-2.319042589249419861e-01
9.449999999999890887e-05	-2.096752788821457936e-01	-2.335245504356309731e-01
9.459999999999891131e-05	-2.107077531189181507e-01	-2.351439838595007770e-01
9.469999999999890018e-05	-2.117402273556903691e-01	-2.367625543038396341e-01
9.479999999999890261e-05	-2.127727015924626985e-01	-2.383802568790114040e-01
9.489999999999890504e-05	-2.138051758292350557e-01	-2.399970866984700302e-01
9.499999999999889392e-05	-2.160529837258004793e-01	-2.416130388787733896e-01
9.509999999999889635e-05	-2.183142766631908371e-01	-2.432281085395999465e-01
9.519999999999889878e-05	-2.205755696005812228e-01	-2.448422908037616030e-01
9.529999999999890122e-05	-2.228368625379716084e-01	-2.464555807972187984e-01
9.539999999999890365e-05	-2.250815107232038981e-01	-2.480679736490958576e-01
9.549999999999889252e-05	-2.269829722951932083e-01	-2.496794644916947858e-01
9.559999999999889495e-05	-2.288844338671827683e-01	-2.512900484605110063e-01
9.569999999999889739e-05	-2.307858954391723283e-01	-2.528997206942469322e-01
9.579999999999888626e-05	-2.326873570111616385e-01	-2.545084763348268164e-01
9.589999999999888869e-05	-2.345450958590086510e-01	-2.561163105274121832e-01
9.599999999999889112e-05	-2.360240776098806725e-01	-2.577232184204157339e-01
9.609999999999889356e-05	-2.375030593607526941e-01	-2.593291951655156691e-01
9.619999999999889599e-05	-2.389820411116246879e-01	-2.609342359176710091e-01
9.629999999999888486e-05	-2.404610228624965151e-01	-2.625383358351352503e-01
9.639999999999888730e-05	-2.419570921086448001e-01	-2.641414900794723519e-01
9.649999999999888973e-05	-2.435423869750340808e-01	-2.657436938155698369e-01
9.659999999999887860e-05	-2.451276818414231118e-01	-2.673449422116536134e-01
9.669999999999888103e-05	-2.467129767078123648e-01	-2.689452304393044613e-01
9.679999999999888347e-05	-2.482982715742016455e-01	-2.705445536734690792e-01
9.689999999999888590e-05	-2.498315755389334536e-01	-2.721429070924773486e-01
9.699999999999888833e-05	-2.511783357070588862e-01	-2.737402858780552117e-01
9.709999999999887720e-05	-2.525250958751841246e-01	-2.753366852153409372e-01
9.719999999999887964e-05	-2.538718560433095295e-01	-2.769321002928974984e-01
9.729999999999888207e-05	-2.552186162114349344e-01	-2.785265263027286164e-01
9.739999999999887094e-05	-2.566286783678659589e-01	-2.801199584402915832e-01
9.749999999999887338e-05	-2.582054616927546564e-01	-2.817123919045150804e-01
9.759999999999887581e-05	-2.597822450176434095e-01	-2.833038218978091161e-01
9.769999999999887824e-05	-2.613590283425321070e-01	-2.848942436260821220e-01
9.779999999999888067e-05	-2.629358116674208601e-01	-2.864836522987548872e-01
9.789999999999886955e-05	-2.644805786303969231e-01	-2.880720431287753791e-01
9.799999999999887198e-05	-2.659610527767720112e-01	-2.896594113326318443e-01
9.809999999999887441e-05	-2.674415269231470993e-01	-2.912457521303685737e-01
9.819999999999886328e-05	-2.689220010695220209e-01	-2.928310607455984482e-01
9.829999999999886572e-05	-2.704024752158971090e-01	-2.944153324055208687e-01
9.839999999999886815e-05	-2.718550523696413590e-01	-2.959985623409313593e-01
9.849999999999887058e-05	-2.732639338484119107e-01	-2.975807457862389982e-01
9.859999999999887301e-05	-2.746728153271825179e-01	-2.991618779794802396e-01
9.869999999999886189e-05	-2.760816968059529031e-01	-3.007419541623323478e-01
9.879999999999886432e-05	-2.774905782847234548e-01	-3.023209695801285513e-01
9.889999999999886675e-05	-2.789641922238675908e-01	-3.038989194818716433e-01
9.899999999999885563e-05	-2.805179217530374136e-01	-3.054757991202490253e-01
9.909999999999885806e-05	-2.820716512822075139e-01	-3.070516037516464736e-01
9.919999999999886049e-05	-2.836253808113775587e-01	-3.086263286361617952e-01
9.929999999999886292e-05	-2.851791103405476591e-01	-3.101999690376203156e-01
9.939999999999886535e-05	-2.867674248963296701e-01	-3.117725202235878679e-01
9.949999999999885423e-05	-2.883897578608281553e-01	-3.133439774653858922e-01
9.959999999999885666e-05	-2.900120908253269181e-01	-3.149143360381045365e-01
9.969999999999885909e-05	-2.916344237898256808e-01	-3.164835912206187540e-01
9.979999999999884797e-05	-2.932567567543241660e-01	-3.180517382955995731e-01
9.989999999999885040e-05	-2.947941702063192615e-01	-3.196187725495318044e-01
9.999999999999885283e-05	-2.962652297625809061e-01	-3.211846892727245328e-01
1.000999999999988553e-04	-2.977362893188425508e-01	-3.227494837593279930e-01
1.001999999999988577e-04	-2.992073488751041954e-01	-3.243131513073461702e-01
1.002999999999988466e-04	-3.006784084313656735e-01	-3.258756872186513442e-01
1.003999999999988490e-04	-3.021120789363729298e-01	-3.274370867989978562e-01
1.004999999999988514e-04	-3.035226974049748394e-01	-3.289973453580374851e-01
1.005999999999988403e-04	-3.049333158735765825e-01	-3.305564582093309389e-01
1.006999999999988427e-04	-3.063439343421785477e-01	-3.321144206703649515e-01
1.007999999999988452e-04	-3.077545528107805128e-01	-3.336712280625641069e-01
1.008999999999988476e-04	-3.094310872455370287e-01	-3.352268757113053832e-01
1.009999999999988500e-04	-3.112351711364171325e-01	-3.367813589459323631e-01
1.010999999999988389e-04	-3.130392550272969587e-01	-3.383346730997687790e-01
1.011999999999988413e-04	-3.148433389181770625e-01	-3.398868135101337784e-01
1.012999999999988438e-04	-3.166474228090571108e-01	-3.414377755183541363e-01
1.013999999999988326e-04	-3.185244339945992320e-01	-3.429875544697787437e-01
1.014999999999988351e-04	-3.204280007541553954e-01	-3.445361457137938177e-01
1.015999999999988375e-04	-3.223315675137116143e-01	-3.460835446038353358e-01
1.016999999999988399e-04	-3.242351342732678332e-01	-3.476297464974030249e-01
1.017999999999988424e-04	-3.261387010328240521e-01	-3.491747467560745721e-01
1.018999999999988312e-04	-3.277610402843981197e-01	-3.507185407455196691e-01
1.019999999999988337e-04	-3.293087603810208042e-01	-3.522611238355142782e-01
1.020999999999988226e-04	-3.308564804776432111e-01	-3.538024913999528454e-01
1.021999999999988250e-04	-3.324042005742658956e-01	-3.553426388168643424e-01
1.022999999999988274e-04	-3.339519206708885246e-01	-3.568815614684243687e-01
1.023999999999988298e-04	-3.354145797921046501e-01	-3.584192547409695284e-01
1.024999999999988323e-04	-3.368619381101153332e-01	-3.599557140250111420e-01
1.025999999999988347e-04	-3.383092964281260162e-01	-3.614909347152491237e-01
1.026999999999988371e-04	-3.397566547461366993e-01	-3.630249122105861370e-01
1.027999999999988125e-04	-3.412040130641470492e-01	-3.645576419141401403e-01
1.028999999999988149e-04	-3.428715701352046397e-01	-3.660891192332598743e-01
1.029999999999988173e-04	-3.445623027813873862e-01	-3.676193395795371854e-01
1.030999999999988198e-04	-3.462530354275700772e-01	-3.691482983688209041e-01
1.031999999999988222e-04	-3.479437680737528238e-01	-3.706759910212309994e-01
1.032999999999988246e-04	-3.496345007199355148e-01	-3.722024129611716803e-01
1.033999999999988271e-04	-3.509799053782295397e-01	-3.737275596173463832e-01
1.034999999999988295e-04	-3.523116717857130986e-01	-3.752514264227693741e-01
1.035999999999988319e-04	-3.536434381931966575e-01	-3.767740088147811250e-01
1.036999999999988072e-04	-3.549752046006798833e-01	-3.782953022350603045e-01
1.037999999999988097e-04	-3.563078282898796689e-01	-3.798153021296405418e-01
1.038999999999988121e-04	-3.576841356913818548e-01	-3.813340039489194755e-01
1.039999999999988145e-04	-3.590604430928840962e-01	-3.828514031476757951e-01
1.040999999999988170e-04	-3.604367504943863376e-01	-3.843674951850812316e-01
1.041999999999988194e-04	-3.618130578958885790e-01	-3.858822755247150460e-01
1.042999999999988218e-04	-3.632187672406614332e-01	-3.873957396345766302e-01
1.043999999999987971e-04	-3.649795128297126934e-01	-3.889078829870991072e-01
1.044999999999987996e-04	-3.667402584187643977e-01	-3.904187010591648188e-01
1.045999999999988020e-04	-3.685010040078161020e-01	-3.919281893321154842e-01
1.046999999999988044e-04	-3.702617495968678618e-01	-3.934363432917678538e-01
1.047999999999988069e-04	-3.719771144228195547e-01	-3.949431584284265884e-01
1.048999999999988093e-04	-3.733984830268285426e-01	-3.964486302368983028e-01
