# Time	DuoMAG_DM-XT	DuoMAG_DM-XT_fit
-2.800000000000166315e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.700000000000167273e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.600000000000168230e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.500000000000169188e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.400000000000170145e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.300000000000171102e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.200000000000172060e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.100000000000173017e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.000000000000173975e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.900000000000174932e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.800000000000175890e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.700000000000176847e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.600000000000177805e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.500000000000178762e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.400000000000179719e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.300000000000180677e-06	2.926041228025814608e-02	0.000000000000000000e+00
-1.200000000000181634e-06	9.861431671349632500e-02	0.000000000000000000e+00
-1.100000000000182592e-06	1.679682211467345143e-01	0.000000000000000000e+00
-1.000000000000183549e-06	2.373221255799726759e-01	0.000000000000000000e+00
-9.000000000001845066e-07	3.066760300132108652e-01	0.000000000000000000e+00
-8.000000000001854640e-07	3.760299344464490545e-01	0.000000000000000000e+00
-7.000000000001864215e-07	4.453838388796872438e-01	0.000000000000000000e+00
-6.000000000001873789e-07	5.147377433129254332e-01	0.000000000000000000e+00
-5.000000000001883363e-07	5.840916477461636225e-01	0.000000000000000000e+00
-4.000000000001892938e-07	6.534455521794018118e-01	0.000000000000000000e+00
-3.000000000001902512e-07	7.227994566126398901e-01	0.000000000000000000e+00
-2.000000000001912086e-07	7.921533610458780794e-01	0.000000000000000000e+00
-1.000000000001921661e-07	8.615072654791162687e-01	0.000000000000000000e+00
-1.931235119739804773e-19	9.308611699123544581e-01	0.000000000000000000e+00
9.999999999980591905e-08	9.325066991873618427e-01	9.998933908520130087e-01
1.999999999998049616e-07	9.341522284622384431e-01	9.997829861297021781e-01
2.999999999998040042e-07	9.357977577371151545e-01	9.996687866508119358e-01
3.999999999998030467e-07	9.374432870119917549e-01	9.995507932474485546e-01
4.999999999998020893e-07	9.390888162868683553e-01	9.994290067660748234e-01
5.999999999998011319e-07	9.407343455617450667e-01	9.993034280675062719e-01
6.999999999998001744e-07	9.423798748366216671e-01	9.991740580269043992e-01
7.999999999997992170e-07	9.440254041114983785e-01	9.990408975337751185e-01
8.999999999997982596e-07	9.456709333863749789e-01	9.989039474919606532e-01
9.999999999997973021e-07	9.473164626612516903e-01	9.987632088196363167e-01
1.099999999999796345e-06	9.489619919361282907e-01	9.986186824493055170e-01
1.199999999999795387e-06	9.506075212110048911e-01	9.984703693277935388e-01
1.299999999999794430e-06	9.522530504858816025e-01	9.983182704162441023e-01
1.399999999999793472e-06	9.535912915597934969e-01	9.981623866901130349e-01
1.499999999999792515e-06	9.547052723119824336e-01	9.980027191391626085e-01
1.599999999999791557e-06	9.558192530641713702e-01	9.978392687674582096e-01
1.699999999999790600e-06	9.569332338163603069e-01	9.976720365933614554e-01
1.799999999999789643e-06	9.580472145685492436e-01	9.975010236495245319e-01
1.899999999999788685e-06	9.591611953207381802e-01	9.973262309828861971e-01
1.999999999999787728e-06	9.602751760729271169e-01	9.971476596546651194e-01
2.099999999999786770e-06	9.613891568251159425e-01	9.969653107403549930e-01
2.199999999999785813e-06	9.625031375773048792e-01	9.967791853297188753e-01
2.299999999999784855e-06	9.636171183294938158e-01	9.965892845267828593e-01
2.399999999999783898e-06	9.647310990816827525e-01	9.963956094498309657e-01
2.499999999999782941e-06	9.658450798338716892e-01	9.961981612314000367e-01
2.599999999999781983e-06	9.669590605860606258e-01	9.959969410182721861e-01
2.699999999999781026e-06	9.678859861684423471e-01	9.957919499714709133e-01
2.799999999999780068e-06	9.678024306222332562e-01	9.955831892662537763e-01
2.899999999999779111e-06	9.677188750760241653e-01	9.953706600921068404e-01
2.999999999999778153e-06	9.676353195298150744e-01	9.951543636527387937e-01
3.099999999999777196e-06	9.675517639836059836e-01	9.949343011660749525e-01
3.199999999999776238e-06	9.674682084373968927e-01	9.947104738642510435e-01
3.299999999999775281e-06	9.673846528911878018e-01	9.944828829936066539e-01
3.399999999999774324e-06	9.673010973449787109e-01	9.942515298146795688e-01
3.499999999999773366e-06	9.672175417987696200e-01	9.940164156021988884e-01
3.599999999999772409e-06	9.671339862525605291e-01	9.937775416450798094e-01
3.699999999999771451e-06	9.670504307063514382e-01	9.935349092464154097e-01
3.799999999999770494e-06	9.669668751601423473e-01	9.932885197234722074e-01
3.899999999999769536e-06	9.668833196139332564e-01	9.930383744076821673e-01
3.999999999999768579e-06	9.667997640677241655e-01	9.927844746446367052e-01
4.099999999999767622e-06	9.665745011470998627e-01	9.925268217940800275e-01
4.199999999999766664e-06	9.662979626587476778e-01	9.922654172299030240e-01
4.299999999999765707e-06	9.660214241703953819e-01	9.920002623401356079e-01
4.399999999999764749e-06	9.657448856820431971e-01	9.917313585269399434e-01
4.499999999999763792e-06	9.654683471936910122e-01	9.914587072066051165e-01
4.599999999999762834e-06	9.651918087053388273e-01	9.911823098095384754e-01
4.699999999999761877e-06	9.649152702169865314e-01	9.909021677802593020e-01
4.799999999999760919e-06	9.646387317286343466e-01	9.906182825773925948e-01
4.899999999999759962e-06	9.643621932402821617e-01	9.903306556736615196e-01
4.999999999999759005e-06	9.640856547519298658e-01	9.900392885558789713e-01
5.099999999999758047e-06	9.638091162635776810e-01	9.897441827249433555e-01
5.199999999999757090e-06	9.635325777752254961e-01	9.894453396958281521e-01
5.299999999999756132e-06	9.632560392868733112e-01	9.891427609975776969e-01
5.399999999999755175e-06	9.629866690727758582e-01	9.888364481732978550e-01
5.499999999999754217e-06	9.627330764047019596e-01	9.885264027801485831e-01
5.599999999999753260e-06	9.624794837366279499e-01	9.882126263893385998e-01
5.699999999999752303e-06	9.622258910685539401e-01	9.878951205861153939e-01
5.799999999999751345e-06	9.619722984004799304e-01	9.875738869697588962e-01
5.899999999999750388e-06	9.617187057324059207e-01	9.872489271535752620e-01
5.999999999999749430e-06	9.614651130643319110e-01	9.869202427648862130e-01
6.099999999999748473e-06	9.612115203962579013e-01	9.865878354450241527e-01
6.199999999999747515e-06	9.609579277281838916e-01	9.862517068493228400e-01
6.299999999999746558e-06	9.607043350601098819e-01	9.859118586471103951e-01
6.399999999999745601e-06	9.604507423920358722e-01	9.855682925217008616e-01
6.499999999999744643e-06	9.601971497239618625e-01	9.852210101703868794e-01
6.599999999999743686e-06	9.599435570558879638e-01	9.848700133044320237e-01
6.699999999999742728e-06	9.596899643878139541e-01	9.845153036490620346e-01
6.799999999999741771e-06	9.594846529080212072e-01	9.841568829434563792e-01
6.899999999999740813e-06	9.592852783065181077e-01	9.837947529407425895e-01
6.999999999999739856e-06	9.590859037050150082e-01	9.834289154079847162e-01
7.099999999999738898e-06	9.588865291035119087e-01	9.830593721261784435e-01
7.199999999999737941e-06	9.586871545020088092e-01	9.826861248902397650e-01
7.299999999999736984e-06	9.584877799005057097e-01	9.823091755089995436e-01
7.399999999999736026e-06	9.582884052990027213e-01	9.819285258051928533e-01
7.499999999999735069e-06	9.580890306974996218e-01	9.815441776154520959e-01
7.599999999999734111e-06	9.578896560959965223e-01	9.811561327902982299e-01
7.699999999999733154e-06	9.576902814944934228e-01	9.807643931941313342e-01
7.799999999999732196e-06	9.574909068929903233e-01	9.803689607052233912e-01
7.899999999999731239e-06	9.572915322914872238e-01	9.799698372157091830e-01
7.999999999999730282e-06	9.570921576899841243e-01	9.795670246315769658e-01
8.099999999999729324e-06	9.568927830884811359e-01	9.791605248726610311e-01
8.199999999999728367e-06	9.566934084869780364e-01	9.787503398726314918e-01
8.299999999999727409e-06	9.564940338854749369e-01	9.783364715789869548e-01
8.399999999999726452e-06	9.562946592839718374e-01	9.779189219530439736e-01
8.499999999999725494e-06	9.560952846824687379e-01	9.774976929699304984e-01
8.599999999999724537e-06	9.558959100809656384e-01	9.770727866185744404e-01
8.699999999999723579e-06	9.556965354794625389e-01	9.766442049016960114e-01
8.799999999999722622e-06	9.554971608779594394e-01	9.762119498357983982e-01
8.899999999999721665e-06	9.552977862764564509e-01	9.757760234511585473e-01
8.999999999999720707e-06	9.550984116749533515e-01	9.753364277918183944e-01
9.099999999999719750e-06	9.548990370734502520e-01	9.748931649155745394e-01
9.199999999999718792e-06	9.546996624719471525e-01	9.744462368939705854e-01
9.299999999999717835e-06	9.545002878704440530e-01	9.739956458122862593e-01
9.399999999999716877e-06	9.542975362750844015e-01	9.735413937695296394e-01
9.499999999999715920e-06	9.540258491712939604e-01	9.730834828784258317e-01
9.599999999999714963e-06	9.537541620675036302e-01	9.726219152654089761e-01
9.699999999999714005e-06	9.534824749637133001e-01	9.721566930706124765e-01
9.799999999999713048e-06	9.532107878599229700e-01	9.716878184478585645e-01
9.899999999999712090e-06	9.529391007561325289e-01	9.712152935646495289e-01
9.999999999999711133e-06	9.526674136523421987e-01	9.707391206021578345e-01
1.009999999999971018e-05	9.523957265485518686e-01	9.702593017552165744e-01
1.019999999999970922e-05	9.521240394447614275e-01	9.697758392323089227e-01
1.029999999999970826e-05	9.518523523409710974e-01	9.692887352555589198e-01
1.039999999999970730e-05	9.515806652371807672e-01	9.687979920607219242e-01
1.049999999999970635e-05	9.513089781333903261e-01	9.683036118971736217e-01
1.059999999999970539e-05	9.510372910295999960e-01	9.678055970279015874e-01
1.069999999999970104e-05	9.507656039258096659e-01	9.673039497294925182e-01
1.079999999999970347e-05	9.504470202246874111e-01	9.667986722921253495e-01
1.089999999999970590e-05	9.501002745464218746e-01	9.662897670195599309e-01
1.099999999999970156e-05	9.497535288681564491e-01	9.657772362291254797e-01
1.109999999999969721e-05	9.494067831898909127e-01	9.652610822517120326e-01
1.119999999999969964e-05	9.490600375116253762e-01	9.647413074317595649e-01
1.129999999999970207e-05	9.487132918333599507e-01	9.642179141272473331e-01
1.139999999999969773e-05	9.483665461550944142e-01	9.636909047096844372e-01
1.149999999999969338e-05	9.480198004768288778e-01	9.631602815640978310e-01
1.159999999999969581e-05	9.476730547985634523e-01	9.626260470890234400e-01
1.169999999999969824e-05	9.473263091202979158e-01	9.620882036964946149e-01
1.179999999999969390e-05	9.469795634420323793e-01	9.615467538120319180e-01
1.189999999999968955e-05	9.466328177637669539e-01	9.610016998746322425e-01
1.199999999999969198e-05	9.462860720855014174e-01	9.604530443367580439e-01
1.209999999999969441e-05	9.459313486239019353e-01	9.599007896643274584e-01
1.219999999999969007e-05	9.455452841514813134e-01	9.593449383367019800e-01
1.229999999999968572e-05	9.451592196790606915e-01	9.587854928466776894e-01
1.239999999999968815e-05	9.447731552066399585e-01	9.582224557004718202e-01
1.249999999999969058e-05	9.443870907342193366e-01	9.576558294177136554e-01
1.259999999999968624e-05	9.440010262617987147e-01	9.570856165314336472e-01
1.269999999999968189e-05	9.436149617893780928e-01	9.565118195880507601e-01
1.279999999999968432e-05	9.432288973169573598e-01	9.559344411473629233e-01
1.289999999999968676e-05	9.428428328445367379e-01	9.553534837825345960e-01
1.299999999999968241e-05	9.424567683721161160e-01	9.547689500800876639e-01
1.309999999999967806e-05	9.420707038996954941e-01	9.541808426398877829e-01
1.319999999999968049e-05	9.416846394272748721e-01	9.535891640751341658e-01
1.329999999999968293e-05	9.412985749548541392e-01	9.529939170123482572e-01
1.339999999999967858e-05	9.409125104824335173e-01	9.523951040913626320e-01
1.349999999999967423e-05	9.401955154754174648e-01	9.517927279653088934e-01
1.359999999999967667e-05	9.393857243261762857e-01	9.511867913006062381e-01
1.369999999999967910e-05	9.385759331769351066e-01	9.505772967769510196e-01
1.379999999999967475e-05	9.377661420276939275e-01	9.499642470873030931e-01
1.389999999999967040e-05	9.369563508784527484e-01	9.493476449378761561e-01
1.399999999999967284e-05	9.361465597292115692e-01	9.487274930481252033e-01
1.409999999999967527e-05	9.353367685799703901e-01	9.481037941507348688e-01
1.419999999999967092e-05	9.345269774307292110e-01	9.474765509916072137e-01
1.429999999999966657e-05	9.337171862814881429e-01	9.468457663298507354e-01
1.439999999999966901e-05	9.329073951322469638e-01	9.462114429377680436e-01
1.449999999999967144e-05	9.320976039830056736e-01	9.455735836008433148e-01
1.459999999999966709e-05	9.312878128337646055e-01	9.449321911177315236e-01
1.469999999999966275e-05	9.304780216845234264e-01	9.442872683002460077e-01
1.479999999999966518e-05	9.296682305352822473e-01	9.436388179733458115e-01
1.489999999999966761e-05	9.288584393860410682e-01	9.429868429751234737e-01
1.499999999999966326e-05	9.280486482367998891e-01	9.423313461567940363e-01
1.509999999999965892e-05	9.272388570875587099e-01	9.416723303826818325e-01
1.519999999999966135e-05	9.264290659383175308e-01	9.410097985302080525e-01
1.529999999999966378e-05	9.256192747890763517e-01	9.403437534898800854e-01
1.539999999999965943e-05	9.248094836398351726e-01	9.396741981652761977e-01
1.549999999999965509e-05	9.239996924905939935e-01	9.390011354730355420e-01
1.559999999999965752e-05	9.231899013413528143e-01	9.383245683428452777e-01
1.569999999999965995e-05	9.223801101921116352e-01	9.376444997174274709e-01
1.579999999999965560e-05	9.215703190428704561e-01	9.369609325525258825e-01
1.589999999999965126e-05	9.207605278936292770e-01	9.362738698168961982e-01
1.599999999999965369e-05	9.199507367443880979e-01	9.355833144922891531e-01
1.609999999999965612e-05	9.191409455951469187e-01	9.348892695734418723e-01
1.619999999999965177e-05	9.181093105673764354e-01	9.341917380680621052e-01
1.629999999999964743e-05	9.170628102007536420e-01	9.334907229968172349e-01
1.639999999999964986e-05	9.160163098341308485e-01	9.327862273933205106e-01
1.649999999999965229e-05	9.149698094675079441e-01	9.320782543041183921e-01
1.659999999999964794e-05	9.139233091008851506e-01	9.313668067886784474e-01
1.669999999999964360e-05	9.128768087342622461e-01	9.306518879193740323e-01
1.679999999999964603e-05	9.118303083676394527e-01	9.299335007814740761e-01
1.689999999999964846e-05	9.107838080010165482e-01	9.292116484731280934e-01
1.699999999999964411e-05	9.097373076343937548e-01	9.284863341053535279e-01
1.709999999999963977e-05	9.086908072677709614e-01	9.277575608020228737e-01
1.719999999999964220e-05	9.076443069011480569e-01	9.270253316998499082e-01
1.729999999999964463e-05	9.065978065345251524e-01	9.262896499483773693e-01
1.739999999999964028e-05	9.055513061679023590e-01	9.255505187099620779e-01
1.749999999999963594e-05	9.045798145219953179e-01	9.248079411597627253e-01
1.759999999999963837e-05	9.036788773626621696e-01	9.240619204857264402e-01
1.769999999999964080e-05	9.027779402033289102e-01	9.233124598885747991e-01
1.779999999999963645e-05	9.018770030439957619e-01	9.225595625817909484e-01
1.789999999999963211e-05	9.009760658846626136e-01	9.218032317916045049e-01
1.799999999999963454e-05	9.000751287253293542e-01	9.210434707569801205e-01
