# Time	MagPro_X100	MagPro_X100_fit
-2.000000000000000164e-05	3.023532788413304476e-03	0.000000000000000000e+00
-1.990000000000000259e-05	2.394637968423396403e-03	0.000000000000000000e+00
-1.980000000000000355e-05	1.765743148433424579e-03	0.000000000000000000e+00
-1.970000000000000451e-05	1.136848328443452755e-03	0.000000000000000000e+00
-1.960000000000000547e-05	5.079535084534809314e-04	0.000000000000000000e+00
-1.950000000000000642e-05	-1.209413115364908926e-04	0.000000000000000000e+00
-1.940000000000000738e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.930000000000000834e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.920000000000000930e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.910000000000001025e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.900000000000001121e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.890000000000001217e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.880000000000001313e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.870000000000001408e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.860000000000001504e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.850000000000001600e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.840000000000001696e-05	5.079535084533528871e-04	0.000000000000000000e+00
-1.830000000000001791e-05	1.136848328443324820e-03	0.000000000000000000e+00
-1.820000000000001887e-05	1.765743148433296860e-03	0.000000000000000000e+00
-1.810000000000001983e-05	2.394637968423268468e-03	0.000000000000000000e+00
-1.800000000000002078e-05	3.023532788413240292e-03	0.000000000000000000e+00
-1.790000000000002174e-05	2.394637968423481839e-03	0.000000000000000000e+00
-1.780000000000002270e-05	1.765743148433509798e-03	0.000000000000000000e+00
-1.770000000000002366e-05	1.136848328443537974e-03	0.000000000000000000e+00
-1.760000000000002461e-05	5.079535084535659328e-04	0.000000000000000000e+00
-1.750000000000002557e-05	-1.209413115364058912e-04	0.000000000000000000e+00
-1.740000000000002653e-05	5.079535084533102780e-04	0.000000000000000000e+00
-1.730000000000002749e-05	1.136848328443282319e-03	0.000000000000000000e+00
-1.720000000000002844e-05	1.765743148433254143e-03	0.000000000000000000e+00
-1.710000000000002940e-05	2.394637968423225967e-03	0.000000000000000000e+00
-1.700000000000003036e-05	3.023532788413197791e-03	0.000000000000000000e+00
-1.690000000000003132e-05	2.394637968423524339e-03	0.000000000000000000e+00
-1.680000000000003227e-05	1.765743148433552298e-03	0.000000000000000000e+00
-1.670000000000003323e-05	1.136848328443580474e-03	0.000000000000000000e+00
-1.660000000000003419e-05	5.079535084536084336e-04	0.000000000000000000e+00
-1.650000000000003515e-05	-1.209413115363633905e-04	0.000000000000000000e+00
-1.640000000000003610e-05	-7.498361315263179757e-04	0.000000000000000000e+00
-1.630000000000003706e-05	-1.378730951516272561e-03	0.000000000000000000e+00
-1.620000000000003802e-05	-2.007625771506227254e-03	0.000000000000000000e+00
-1.610000000000003898e-05	-2.636520591496182165e-03	0.000000000000000000e+00
-1.600000000000003993e-05	-3.265415411486136642e-03	0.000000000000000000e+00
-1.590000000000004089e-05	-2.636520591496719062e-03	0.000000000000000000e+00
-1.580000000000004185e-05	-2.007625771506747238e-03	0.000000000000000000e+00
-1.570000000000004281e-05	-1.378730951516775631e-03	0.000000000000000000e+00
-1.560000000000004376e-05	-7.498361315268040235e-04	0.000000000000000000e+00
-1.550000000000004472e-05	-1.209413115368321995e-04	0.000000000000000000e+00
-1.540000000000004568e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.530000000000004664e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.520000000000004759e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.510000000000004855e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.500000000000004951e-05	-1.209413115365336780e-04	0.000000000000000000e+00
-1.490000000000005047e-05	5.079535084531185910e-04	0.000000000000000000e+00
-1.480000000000005142e-05	1.136848328443090415e-03	0.000000000000000000e+00
-1.470000000000005238e-05	1.765743148433062456e-03	0.000000000000000000e+00
-1.460000000000005334e-05	2.394637968423033846e-03	0.000000000000000000e+00
-1.450000000000005430e-05	3.023532788413006104e-03	0.000000000000000000e+00
-1.440000000000005525e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.430000000000005621e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.420000000000005717e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.410000000000005812e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.400000000000005908e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.390000000000006004e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.380000000000006100e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.370000000000006195e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.360000000000006291e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.350000000000006387e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.340000000000006483e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.330000000000006578e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.320000000000006674e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.310000000000006770e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.300000000000006866e-05	3.023532788413346977e-03	0.000000000000000000e+00
-1.290000000000006961e-05	2.394637968423847865e-03	0.000000000000000000e+00
-1.280000000000007057e-05	1.765743148433859128e-03	0.000000000000000000e+00
-1.270000000000007153e-05	1.136848328443870173e-03	0.000000000000000000e+00
-1.260000000000007249e-05	5.079535084538812188e-04	0.000000000000000000e+00
-1.250000000000007344e-05	-1.209413115361079524e-04	0.000000000000000000e+00
