# Time	MagStim_Rapid	MagStim_Rapid_fit
-1.530000000000004664e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.520000000000004759e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.510000000000004855e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.500000000000004951e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.490000000000005047e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.480000000000005142e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.470000000000005238e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.460000000000005334e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.450000000000005430e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.440000000000005525e-05	1.204576833216502475e-03	0.000000000000000000e+00
-1.430000000000005621e-05	1.957437353977069684e-03	0.000000000000000000e+00
-1.420000000000005717e-05	2.710297874737636892e-03	0.000000000000000000e+00
-1.410000000000005812e-05	3.463158395498204100e-03	0.000000000000000000e+00
-1.400000000000005908e-05	4.216018916258771308e-03	0.000000000000000000e+00
-1.390000000000006004e-05	3.463158395499071462e-03	0.000000000000000000e+00
-1.380000000000006100e-05	2.710297874738504254e-03	0.000000000000000000e+00
-1.370000000000006195e-05	1.957437353977937045e-03	0.000000000000000000e+00
-1.360000000000006291e-05	1.204576833217369837e-03	0.000000000000000000e+00
-1.350000000000006387e-05	4.517163124568026288e-04	0.000000000000000000e+00
-1.340000000000006483e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.330000000000006578e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.320000000000006674e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.310000000000006770e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.300000000000006866e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.290000000000006961e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.280000000000007057e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.270000000000007153e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.260000000000007249e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.250000000000007344e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.240000000000007440e-05	1.204576833216380177e-03	0.000000000000000000e+00
-1.230000000000007536e-05	1.957437353976927003e-03	0.000000000000000000e+00
-1.220000000000007632e-05	2.710297874737473828e-03	0.000000000000000000e+00
-1.210000000000007727e-05	3.463158395498020653e-03	0.000000000000000000e+00
-1.200000000000007823e-05	4.216018916258567478e-03	0.000000000000000000e+00
-1.190000000000007919e-05	4.968879437019134253e-03	0.000000000000000000e+00
-1.180000000000008015e-05	5.721739957779701895e-03	0.000000000000000000e+00
-1.170000000000008110e-05	6.474600478540268669e-03	0.000000000000000000e+00
-1.160000000000008206e-05	7.227460999300836311e-03	0.000000000000000000e+00
-1.150000000000008302e-05	7.980321520061402218e-03	0.000000000000000000e+00
-1.140000000000008398e-05	6.474600478542258397e-03	0.000000000000000000e+00
-1.130000000000008493e-05	4.968879437021124848e-03	0.000000000000000000e+00
-1.120000000000008589e-05	3.463158395499989564e-03	0.000000000000000000e+00
-1.110000000000008685e-05	1.957437353978855148e-03	0.000000000000000000e+00
-1.100000000000008781e-05	4.517163124577207312e-04	0.000000000000000000e+00
-1.090000000000008876e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.080000000000008972e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.070000000000009068e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.060000000000009164e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.050000000000009259e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.040000000000009355e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.030000000000009451e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.020000000000009546e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.010000000000009642e-05	4.517163124563434149e-04	0.000000000000000000e+00
-1.000000000000009738e-05	4.517163124563434149e-04	0.000000000000000000e+00
-9.900000000000098337e-06	1.957437353975998058e-03	0.000000000000000000e+00
-9.800000000000099295e-06	3.463158395497132041e-03	0.000000000000000000e+00
-9.700000000000100252e-06	4.968879437018266024e-03	0.000000000000000000e+00
-9.600000000000101210e-06	6.474600478539399573e-03	0.000000000000000000e+00
-9.500000000000102167e-06	7.980321520060534857e-03	0.000000000000000000e+00
-9.400000000000103124e-06	6.474600478542461360e-03	0.000000000000000000e+00
-9.300000000000104082e-06	4.968879437021327811e-03	0.000000000000000000e+00
-9.200000000000105039e-06	3.463158395500193394e-03	0.000000000000000000e+00
-9.100000000000105997e-06	1.957437353979058978e-03	0.000000000000000000e+00
-9.000000000000106954e-06	4.517163124579254285e-04	0.000000000000000000e+00
-8.900000000000107912e-06	4.517163124563434149e-04	0.000000000000000000e+00
-8.800000000000108869e-06	4.517163124563434149e-04	0.000000000000000000e+00
-8.700000000000109826e-06	4.517163124563434149e-04	0.000000000000000000e+00
-8.600000000000110784e-06	4.517163124563434149e-04	0.000000000000000000e+00
-8.500000000000111741e-06	4.517163124563434149e-04	0.000000000000000000e+00
-8.400000000000112699e-06	1.204576833216094382e-03	0.000000000000000000e+00
-8.300000000000113656e-06	1.957437353976661590e-03	0.000000000000000000e+00
-8.200000000000114614e-06	2.710297874737228798e-03	0.000000000000000000e+00
-8.100000000000115571e-06	3.463158395497796006e-03	0.000000000000000000e+00
-8.000000000000116529e-06	4.216018916258363648e-03	0.000000000000000000e+00
-7.900000000000117486e-06	4.216018916259204989e-03	0.000000000000000000e+00
-7.800000000000118443e-06	4.216018916259204989e-03	0.000000000000000000e+00
-7.700000000000119401e-06	4.216018916259204989e-03	0.000000000000000000e+00
-7.600000000000120358e-06	4.216018916259204989e-03	0.000000000000000000e+00
-7.500000000000121316e-06	4.216018916259204989e-03	0.000000000000000000e+00
-7.400000000000122273e-06	3.463158395499525526e-03	0.000000000000000000e+00
-7.300000000000123231e-06	2.710297874738978700e-03	0.000000000000000000e+00
-7.200000000000124188e-06	1.957437353978431875e-03	0.000000000000000000e+00
-7.100000000000125145e-06	1.204576833217885050e-03	0.000000000000000000e+00
-7.000000000000126103e-06	4.517163124573382246e-04	0.000000000000000000e+00
-6.900000000000127060e-06	4.517163124563434149e-04	0.000000000000000000e+00
-6.800000000000128018e-06	4.517163124563434149e-04	0.000000000000000000e+00
-6.700000000000128975e-06	4.517163124563434149e-04	0.000000000000000000e+00
-6.600000000000129933e-06	4.517163124563434149e-04	0.000000000000000000e+00
-6.500000000000130890e-06	4.517163124563434149e-04	0.000000000000000000e+00
-6.400000000000131848e-06	4.517163124563434149e-04	0.000000000000000000e+00
-6.300000000000132805e-06	4.517163124563434149e-04	0.000000000000000000e+00
-6.200000000000133762e-06	4.517163124563434149e-04	0.000000000000000000e+00
-6.100000000000134720e-06	4.517163124563434149e-04	0.000000000000000000e+00
-6.000000000000135677e-06	4.517163124563434149e-04	0.000000000000000000e+00
-5.900000000000136635e-06	4.517163124563434149e-04	0.000000000000000000e+00
-5.800000000000137592e-06	4.517163124563434149e-04	0.000000000000000000e+00
-5.700000000000138550e-06	4.517163124563434149e-04	0.000000000000000000e+00
-5.600000000000139507e-06	4.517163124563434149e-04	0.000000000000000000e+00
-5.500000000000140464e-06	4.517163124563434149e-04	0.000000000000000000e+00
-5.400000000000141422e-06	4.517163124563434149e-04	0.000000000000000000e+00
-5.300000000000142379e-06	4.517163124563434149e-04	0.000000000000000000e+00
-5.200000000000143337e-06	4.517163124563434149e-04	0.000000000000000000e+00
-5.100000000000144294e-06	4.517163124563434149e-04	0.000000000000000000e+00
-5.000000000000145252e-06	4.517163124563434149e-04	0.000000000000000000e+00
-4.900000000000146209e-06	4.517163124563434149e-04	0.000000000000000000e+00
-4.800000000000147167e-06	4.517163124563434149e-04	0.000000000000000000e+00
-4.700000000000148124e-06	4.517163124563434149e-04	0.000000000000000000e+00
-4.600000000000149081e-06	4.517163124563434149e-04	0.000000000000000000e+00
-4.500000000000150039e-06	4.517163124563434149e-04	0.000000000000000000e+00
-4.400000000000150996e-06	1.204576833215788203e-03	0.000000000000000000e+00
-4.300000000000151954e-06	1.957437353976355411e-03	0.000000000000000000e+00
-4.200000000000152911e-06	2.710297874736922619e-03	0.000000000000000000e+00
-4.100000000000153869e-06	3.463158395497489828e-03	0.000000000000000000e+00
-4.000000000000154826e-06	4.216018916258057470e-03	0.000000000000000000e+00
-3.900000000000155783e-06	4.216018916259204989e-03	0.000000000000000000e+00
-3.800000000000156741e-06	4.216018916259204989e-03	0.000000000000000000e+00
-3.700000000000157698e-06	4.216018916259204989e-03	0.000000000000000000e+00
-3.600000000000158656e-06	4.216018916259204989e-03	0.000000000000000000e+00
-3.500000000000159613e-06	4.216018916259204989e-03	0.000000000000000000e+00
-3.400000000000160571e-06	3.463158395499811321e-03	0.000000000000000000e+00
-3.300000000000161528e-06	2.710297874739244113e-03	0.000000000000000000e+00
-3.200000000000162486e-06	1.957437353978676905e-03	0.000000000000000000e+00
-3.100000000000163443e-06	1.204576833218109697e-03	0.000000000000000000e+00
-3.000000000000164400e-06	4.517163124575424883e-04	0.000000000000000000e+00
-2.900000000000165358e-06	4.517163124563434149e-04	0.000000000000000000e+00
-2.800000000000166315e-06	4.517163124563434149e-04	0.000000000000000000e+00
-2.700000000000167273e-06	4.517163124563434149e-04	0.000000000000000000e+00
-2.600000000000168230e-06	4.517163124563434149e-04	0.000000000000000000e+00
-2.500000000000169188e-06	4.517163124563434149e-04	0.000000000000000000e+00
-2.400000000000170145e-06	1.204576833215665905e-03	0.000000000000000000e+00
-2.300000000000171102e-06	1.957437353976212730e-03	0.000000000000000000e+00
-2.200000000000172060e-06	2.710297874736759555e-03	0.000000000000000000e+00
-2.100000000000173017e-06	3.463158395497306381e-03	0.000000000000000000e+00
-2.000000000000173975e-06	4.216018916257853640e-03	0.000000000000000000e+00
-1.900000000000174932e-06	4.216018916259204989e-03	0.000000000000000000e+00
-1.800000000000175890e-06	4.216018916259204989e-03	0.000000000000000000e+00
-1.700000000000176847e-06	4.216018916259204989e-03	0.000000000000000000e+00
-1.600000000000177805e-06	4.216018916259204989e-03	0.000000000000000000e+00
-1.500000000000178762e-06	4.216018916259204989e-03	0.000000000000000000e+00
-1.400000000000179719e-06	5.721739957777584665e-03	0.000000000000000000e+00
-1.300000000000180677e-06	7.227460999298718214e-03	0.000000000000000000e+00
-1.200000000000181634e-06	8.733182040819853498e-03	0.000000000000000000e+00
-1.100000000000182592e-06	1.023890308234098705e-02	0.000000000000000000e+00
-1.000000000000183549e-06	1.174462412386212060e-02	0.000000000000000000e+00
-9.000000000001845066e-07	1.324793601171682725e-02	0.000000000000000000e+00
-8.000000000001854640e-07	1.475124789957152696e-02	0.000000000000000000e+00
-7.000000000001864215e-07	1.625455978742622667e-02	0.000000000000000000e+00
-6.000000000001873789e-07	1.775787167528092986e-02	0.000000000000000000e+00
-5.000000000001883363e-07	1.926118356313562957e-02	0.000000000000000000e+00
-4.000000000001892938e-07	1.124978396076166259e-01	0.000000000000000000e+00
-3.000000000001902512e-07	2.057344956522716983e-01	0.000000000000000000e+00
-2.000000000001912086e-07	2.989711516969267291e-01	0.000000000000000000e+00
-1.000000000001921661e-07	3.922078077415818154e-01	0.000000000000000000e+00
-1.931235119739804773e-19	4.854444637862368461e-01	0.000000000000000000e+00
9.999999999980591905e-08	5.492870359467897368e-01	9.997687279136594496e-01
1.999999999998049616e-07	6.131296081072858950e-01	9.995341704500532165e-01
2.999999999998040042e-07	6.769721802677819422e-01	9.992963291467582554e-01
3.999999999998030467e-07	7.408147524282779894e-01	9.990552055519645869e-01
4.999999999998020893e-07	8.046573245887741477e-01	9.988108012244661937e-01
5.999999999998011319e-07	8.369399837190493185e-01	9.985631177336549147e-01
6.999999999998001744e-07	8.692226428492624279e-01	9.983121566595124508e-01
7.999999999997992170e-07	9.015053019794755373e-01	9.980579195926015945e-01
8.999999999997982596e-07	9.337879611096886467e-01	9.978004081340597908e-01
9.999999999997973021e-07	9.660706202399017561e-01	9.975396238955908101e-01
1.099999999999796345e-06	9.578794977741076355e-01	9.972755684994570879e-01
1.199999999999795387e-06	9.496883753082326907e-01	9.970082435784718422e-01
1.299999999999794430e-06	9.414972528423577458e-01	9.967376507759908577e-01
1.399999999999793472e-06	9.333061303764826899e-01	9.964637917459050476e-01
1.499999999999792515e-06	9.251150079106077451e-01	9.961866681526322376e-01
1.599999999999791557e-06	9.366789455094498562e-01	9.959062816711095056e-01
1.699999999999790600e-06	9.482428831083321574e-01	9.956226339867848552e-01
1.799999999999789643e-06	9.598068207072145697e-01	9.953357267956096655e-01
1.899999999999788685e-06	9.713707583060968709e-01	9.950455618040290329e-01
1.999999999999787728e-06	9.829346959049791721e-01	9.947521407289763307e-01
2.099999999999786770e-06	9.810073729718600255e-01	9.944554652978624398e-01
2.199999999999785813e-06	9.790800500387129013e-01	9.941555372485695319e-01
2.299999999999784855e-06	9.771527271055658881e-01	9.938523583294419650e-01
2.399999999999783898e-06	9.752254041724188749e-01	9.935459302992775132e-01
2.499999999999782941e-06	9.732980812392717507e-01	9.932362549273200392e-01
2.599999999999781983e-06	9.752254041724106592e-01	9.929233339932512781e-01
2.699999999999781026e-06	9.771527271055576724e-01	9.926071692871816232e-01
2.799999999999780068e-06	9.790800500387046856e-01	9.922877626096423542e-01
2.899999999999779111e-06	9.810073729718516988e-01	9.919651157715771994e-01
2.999999999999778153e-06	9.829346959049987120e-01	9.916392305943340091e-01
3.099999999999777196e-06	9.829346959050030419e-01	9.913101089096554297e-01
3.199999999999776238e-06	9.829346959050030419e-01	9.909777525596713543e-01
3.299999999999775281e-06	9.829346959050030419e-01	9.906421633968901519e-01
3.399999999999774324e-06	9.829346959050030419e-01	9.903033432841902295e-01
3.499999999999773366e-06	9.829346959050030419e-01	9.899612940948102624e-01
3.599999999999772409e-06	9.829346959050030419e-01	9.896160177123430879e-01
3.699999999999771451e-06	9.829346959050030419e-01	9.892675160307241589e-01
3.799999999999770494e-06	9.829346959050030419e-01	9.889157909542249936e-01
3.899999999999769536e-06	9.829346959050030419e-01	9.885608443974427395e-01
3.999999999999768579e-06	9.829346959050030419e-01	9.882026782852928459e-01
4.099999999999767622e-06	9.819710344384318113e-01	9.878412945530000711e-01
4.199999999999766664e-06	9.810073729718582491e-01	9.874766951460884901e-01
4.299999999999765707e-06	9.800437115052847981e-01	9.871088820203737235e-01
4.399999999999764749e-06	9.790800500387112359e-01	9.867378571419537225e-01
4.499999999999763792e-06	9.781163885721377849e-01	9.863636224871999980e-01
4.599999999999762834e-06	9.771527271055642228e-01	9.859861800427486278e-01
4.699999999999761877e-06	9.761890656389906606e-01	9.856055318054907088e-01
4.799999999999760919e-06	9.752254041724170985e-01	9.852216797825640304e-01
4.899999999999759962e-06	9.742617427058436474e-01	9.848346259913441925e-01
4.999999999999759005e-06	9.732980812392700853e-01	9.844443724594341694e-01
5.099999999999758047e-06	9.732980812392677539e-01	9.840509212246575377e-01
5.199999999999757090e-06	9.732980812392677539e-01	9.836542743350461526e-01
5.299999999999756132e-06	9.732980812392677539e-01	9.832544338488340419e-01
5.399999999999755175e-06	9.732980812392677539e-01	9.828514018344465253e-01
5.499999999999754217e-06	9.732980812392677539e-01	9.824451803704914443e-01
5.599999999999753260e-06	9.732980812392677539e-01	9.820357715457489478e-01
5.699999999999752303e-06	9.732980812392677539e-01	9.816231774591642756e-01
5.799999999999751345e-06	9.732980812392677539e-01	9.812074002198359901e-01
5.899999999999750388e-06	9.732980812392677539e-01	9.807884419470082049e-01
5.999999999999749430e-06	9.732980812392677539e-01	9.803663047700617028e-01
6.099999999999748473e-06	9.716116736727682390e-01	9.799409908285011683e-01
6.199999999999747515e-06	9.699252661062646164e-01	9.795125022719503027e-01
6.299999999999746558e-06	9.682388585397608827e-01	9.790808412601388344e-01
6.399999999999745601e-06	9.665524509732572600e-01	9.786460099628948583e-01
6.499999999999744643e-06	9.648660434067535263e-01	9.782080105601342890e-01
6.599999999999743686e-06	9.648660434067493075e-01	9.777668452418520895e-01
6.699999999999742728e-06	9.648660434067493075e-01	9.773225162081111694e-01
6.799999999999741771e-06	9.648660434067493075e-01	9.768750256690351685e-01
6.899999999999740813e-06	9.648660434067493075e-01	9.764243758447959110e-01
6.999999999999739856e-06	9.648660434067493075e-01	9.759705689656060779e-01
7.099999999999738898e-06	9.648660434067493075e-01	9.755136072717079943e-01
7.199999999999737941e-06	9.648660434067493075e-01	9.750534930133645251e-01
7.299999999999736984e-06	9.648660434067493075e-01	9.745902284508493052e-01
7.399999999999736026e-06	9.648660434067493075e-01	9.741238158544366366e-01
7.499999999999735069e-06	9.648660434067493075e-01	9.736542575043904968e-01
7.599999999999734111e-06	9.641432973068211343e-01	9.731815556909575449e-01
7.699999999999733154e-06	9.634205512068909627e-01	9.727057127143541315e-01
7.799999999999732196e-06	9.626978051069607911e-01	9.722267308847578615e-01
7.899999999999731239e-06	9.619750590070307306e-01	9.717446125222973796e-01
7.999999999999730282e-06	9.612523129071005590e-01	9.712593599570433778e-01
8.099999999999729324e-06	9.605295668071703874e-01	9.707709755289952724e-01
8.199999999999728367e-06	9.598068207072403268e-01	9.702794615880749873e-01
8.299999999999727409e-06	9.590840746073101553e-01	9.697848204941150740e-01
8.399999999999726452e-06	9.583613285073800947e-01	9.692870546168469437e-01
8.499999999999725494e-06	9.576385824074499231e-01	9.687861663358947606e-01
8.599999999999724537e-06	9.569158363075197515e-01	9.682821580407607875e-01
8.699999999999723579e-06	9.561930902075896910e-01	9.677750321308185022e-01
8.799999999999722622e-06	9.554703441076595194e-01	9.672647910152999406e-01
8.899999999999721665e-06	9.547475980077293478e-01	9.667514371132870377e-01
8.999999999999720707e-06	9.540248519077991762e-01	9.662349728537007465e-01
9.099999999999719750e-06	9.540248519077971778e-01	9.657154006752904918e-01
9.199999999999718792e-06	9.540248519077971778e-01	9.651927230266232893e-01
9.299999999999717835e-06	9.540248519077971778e-01	9.646669423660749754e-01
9.399999999999716877e-06	9.540248519077971778e-01	9.641380611618174390e-01
9.499999999999715920e-06	9.540248519077971778e-01	9.636060818918104065e-01
9.599999999999714963e-06	9.540248519077971778e-01	9.630710070437900061e-01
9.699999999999714005e-06	9.540248519077971778e-01	9.625328391152564445e-01
9.799999999999713048e-06	9.540248519077971778e-01	9.619915806134667902e-01
9.899999999999712090e-06	9.540248519077971778e-01	9.614472340554222063e-01
9.999999999999711133e-06	9.540248519077971778e-01	9.608998019678572922e-01
1.009999999999971018e-05	9.525793597079410535e-01	9.603492868872297583e-01
1.019999999999970922e-05	9.511338675080807104e-01	9.597956913597111006e-01
1.029999999999970826e-05	9.496883753082203672e-01	9.592390179411728335e-01
1.039999999999970730e-05	9.482428831083601350e-01	9.586792691971784963e-01
1.049999999999970635e-05	9.467973909084997919e-01	9.581164477029722182e-01
1.059999999999970539e-05	9.467973909084955730e-01	9.575505560434662833e-01
1.069999999999970104e-05	9.467973909084955730e-01	9.569815968132328043e-01
1.079999999999970347e-05	9.467973909084955730e-01	9.564095726164905109e-01
1.089999999999970590e-05	9.467973909084955730e-01	9.558344860670958676e-01
1.099999999999970156e-05	9.467973909084955730e-01	9.552563397885301955e-01
1.109999999999969721e-05	9.467973909084955730e-01	9.546751364138902352e-01
1.119999999999969964e-05	9.467973909084955730e-01	9.540908785858767116e-01
1.129999999999970207e-05	9.467973909084955730e-01	9.535035689567824546e-01
1.139999999999969773e-05	9.467973909084955730e-01	9.529132101884828510e-01
1.149999999999969338e-05	9.467973909084955730e-01	9.523198049524236319e-01
1.159999999999969581e-05	9.467973909084955730e-01	9.517233559296097711e-01
1.169999999999969824e-05	9.467973909084955730e-01	9.511238658105947152e-01
1.179999999999969390e-05	9.467973909084955730e-01	9.505213372954700590e-01
1.189999999999968955e-05	9.467973909084955730e-01	9.499157730938518895e-01
1.199999999999969198e-05	9.467973909084955730e-01	9.493071759248724595e-01
1.209999999999969441e-05	9.453518987086396708e-01	9.486955485171666425e-01
1.219999999999969007e-05	9.439064065087794386e-01	9.480808936088620520e-01
1.229999999999968572e-05	9.424609143089193175e-01	9.474632139475668291e-01
1.239999999999968815e-05	9.410154221090589743e-01	9.468425122903587621e-01
1.249999999999969058e-05	9.395699299091987422e-01	9.462187914037739622e-01
1.259999999999968624e-05	9.395699299091941903e-01	9.455920540637952065e-01
1.269999999999968189e-05	9.395699299091941903e-01	9.449623030558406134e-01
1.279999999999968432e-05	9.395699299091941903e-01	9.443295411747524293e-01
1.289999999999968676e-05	9.395699299091941903e-01	9.436937712247844834e-01
1.299999999999968241e-05	9.395699299091941903e-01	9.430549960195920844e-01
1.309999999999967806e-05	9.381244377093386211e-01	9.424132183822196973e-01
1.319999999999968049e-05	9.366789455094782779e-01	9.417684411450892856e-01
1.329999999999968293e-05	9.352334533096179348e-01	9.411206671499892096e-01
1.339999999999967858e-05	9.337879611097577026e-01	9.404698992480622355e-01
1.349999999999967423e-05	9.323424689098974705e-01	9.398161402997934344e-01
1.359999999999967667e-05	9.316197228099648564e-01	9.391593931749995239e-01
1.369999999999967910e-05	9.308969767100346848e-01	9.384996607528163226e-01
1.379999999999967475e-05	9.301742306101045132e-01	9.378369459216870929e-01
1.389999999999967040e-05	9.294514845101744527e-01	9.371712515793513276e-01
1.399999999999967284e-05	9.287287384102441701e-01	9.365025806328322044e-01
1.409999999999967527e-05	9.280059923103141095e-01	9.358309359984252618e-01
1.419999999999967092e-05	9.272832462103840490e-01	9.351563206016857421e-01
1.429999999999966657e-05	9.265605001104539884e-01	9.344787373774183781e-01
1.439999999999966901e-05	9.258377540105238168e-01	9.337981892696635144e-01
1.449999999999967144e-05	9.251150079105936452e-01	9.331146792316862282e-01
1.459999999999966709e-05	9.251150079105913138e-01	9.324282102259643379e-01
1.469999999999966275e-05	9.251150079105913138e-01	9.317387852241764135e-01
1.479999999999966518e-05	9.251150079105913138e-01	9.310464072071880093e-01
1.489999999999966761e-05	9.251150079105913138e-01	9.303510791650435596e-01
1.499999999999966326e-05	9.251150079105913138e-01	9.296528040969498363e-01
1.509999999999965892e-05	9.236695157107358556e-01	9.289515850112669559e-01
1.519999999999966135e-05	9.222240235108755124e-01	9.282474249254946130e-01
1.529999999999966378e-05	9.207785313110151693e-01	9.275403268662609779e-01
1.539999999999965943e-05	9.193330391111549371e-01	9.268302938693088189e-01
1.549999999999965509e-05	9.178875469112947050e-01	9.261173289794855101e-01
1.559999999999965752e-05	9.171648008113619799e-01	9.254014352507290431e-01
1.569999999999965995e-05	9.164420547114318083e-01	9.246826157460565909e-01
1.579999999999965560e-05	9.157193086115017477e-01	9.239608735375518522e-01
1.589999999999965126e-05	9.149965625115715762e-01	9.232362117063528384e-01
1.599999999999965369e-05	9.142738164116414046e-01	9.225086333426392171e-01
1.609999999999965612e-05	9.142738164116389621e-01	9.217781415456208771e-01
1.619999999999965177e-05	9.142738164116389621e-01	9.210447394235240504e-01
1.629999999999964743e-05	9.142738164116389621e-01	9.203084300935797657e-01
1.639999999999964986e-05	9.142738164116389621e-01	9.195692166820116364e-01
1.649999999999965229e-05	9.142738164116389621e-01	9.188271023240224267e-01
1.659999999999964794e-05	9.135510703117113440e-01	9.180820901637825049e-01
1.669999999999964360e-05	9.128283242117811724e-01	9.173341833544162993e-01
1.679999999999964603e-05	9.121055781118510009e-01	9.165833850579910846e-01
1.689999999999964846e-05	9.113828320119207183e-01	9.158296984455023271e-01
1.699999999999964411e-05	9.106600859119906577e-01	9.150731266968631372e-01
1.709999999999963977e-05	9.099373398120604861e-01	9.143136730008901703e-01
1.719999999999964220e-05	9.092145937121304256e-01	9.135513405552924127e-01
1.729999999999964463e-05	9.084918476122002540e-01	9.127861325666557502e-01
1.739999999999964028e-05	9.077691015122700824e-01	9.120180522504343079e-01
1.749999999999963594e-05	9.070463554123400218e-01	9.112471028309327981e-01
1.759999999999963837e-05	9.063236093124098502e-01	9.104732875412984150e-01
1.769999999999964080e-05	9.056008632124796787e-01	9.096966096235046262e-01
1.779999999999963645e-05	9.048781171125496181e-01	9.089170723283401809e-01
1.789999999999963211e-05	9.041553710126195575e-01	9.081346789153957877e-01
1.799999999999963454e-05	9.034326249126893860e-01	9.073494326530500143e-01
