# Time	DuoMAG_DM-XT	DuoMAG_DM-XT_fit
-2.800000000000166315e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.700000000000167273e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.600000000000168230e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.500000000000169188e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.400000000000170145e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.300000000000171102e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.200000000000172060e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.100000000000173017e-06	0.000000000000000000e+00	0.000000000000000000e+00
-2.000000000000173975e-06	0.000000000000000000e+00	0.000000000000000000e+00
-1.900000000000174932e-06	7.273791615815430704e-04	0.000000000000000000e+00
-1.800000000000175890e-06	1.454758323164392171e-03	0.000000000000000000e+00
-1.700000000000176847e-06	2.182137484747241271e-03	0.000000000000000000e+00
-1.600000000000177805e-06	2.909516646330090588e-03	0.000000000000000000e+00
-1.500000000000178762e-06	3.636895807912939906e-03	0.000000000000000000e+00
-1.400000000000179719e-06	2.909516646332752088e-03	0.000000000000000000e+00
-1.300000000000180677e-06	2.182137484749902771e-03	0.000000000000000000e+00
-1.200000000000181634e-06	1.454758323167053453e-03	0.000000000000000000e+00
-1.100000000000182592e-06	7.273791615842045699e-04	0.000000000000000000e+00
-1.000000000000183549e-06	1.355252715606880543e-15	0.000000000000000000e+00
-9.000000000001845066e-07	0.000000000000000000e+00	0.000000000000000000e+00
-8.000000000001854640e-07	0.000000000000000000e+00	0.000000000000000000e+00
-7.000000000001864215e-07	0.000000000000000000e+00	0.000000000000000000e+00
-6.000000000001873789e-07	0.000000000000000000e+00	0.000000000000000000e+00
-5.000000000001883363e-07	0.000000000000000000e+00	0.000000000000000000e+00
-4.000000000001892938e-07	7.285448333147728078e-03	0.000000000000000000e+00
-3.000000000001902512e-07	1.457089666630928017e-02	0.000000000000000000e+00
-2.000000000001912086e-07	2.185634499947083226e-02	0.000000000000000000e+00
-1.000000000001921661e-07	2.914179333263238261e-02	0.000000000000000000e+00
-1.931235119739804773e-19	3.642724166579393297e-02	0.000000000000000000e+00
9.999999999980591905e-08	2.678713643132371591e-01	9.999026863219525607e-01
1.999999999998049616e-07	4.993154869611132751e-01	9.998019040050775130e-01
2.999999999998040042e-07	7.307596096089894466e-01	9.996976537314380407e-01
3.999999999998030467e-07	9.622037322568655071e-01	9.995899361950931761e-01
4.999999999998020893e-07	1.193647854904741568e+00	9.994787521020971344e-01
5.999999999998011319e-07	1.148419791653019661e+00	9.993641021704937621e-01
6.999999999998001744e-07	1.103191728400753968e+00	9.992459871303132068e-01
7.999999999997992170e-07	1.057963665148488275e+00	9.991244077235689192e-01
8.999999999997982596e-07	1.012735601896222803e+00	9.989993647042528790e-01
9.999999999997973021e-07	9.675075386439571101e-01	9.988708588383329312e-01
1.099999999999796345e-06	9.623785830173257061e-01	9.987388909037484552e-01
1.199999999999795387e-06	9.572496273907800113e-01	9.986034616904062577e-01
1.299999999999794430e-06	9.521206717642342054e-01	9.984645720001765756e-01
1.399999999999793472e-06	9.469917161376885106e-01	9.983222226468906335e-01
1.499999999999792515e-06	9.418627605111427048e-01	9.981764144563342045e-01
1.599999999999791557e-06	9.469917161376661952e-01	9.980271482662460558e-01
1.699999999999790600e-06	9.521206717642120010e-01	9.978744249263121757e-01
1.799999999999789643e-06	9.572496273907576958e-01	9.977182452981624428e-01
1.899999999999788685e-06	9.623785830173035016e-01	9.975586102553659629e-01
1.999999999999787728e-06	9.675075386438491964e-01	9.973955206834278497e-01
2.099999999999786770e-06	9.705382851504490427e-01	9.972289774797841178e-01
2.199999999999785813e-06	9.735690316570442260e-01	9.970589815537974632e-01
2.299999999999784855e-06	9.765997781636394093e-01	9.968855338267534894e-01
2.399999999999783898e-06	9.796305246702345926e-01	9.967086352318563769e-01
2.499999999999782941e-06	9.826612711768297759e-01	9.965282867142229994e-01
2.599999999999781983e-06	9.819618681368545987e-01	9.963444892308813694e-01
2.699999999999781026e-06	9.812624650968710949e-01	9.961572437507634215e-01
2.799999999999780068e-06	9.805630620568875910e-01	9.959665512547015709e-01
2.899999999999779111e-06	9.798636590169040872e-01	9.957724127354246058e-01
2.999999999999778153e-06	9.791642559769205834e-01	9.955748291975519138e-01
3.099999999999777196e-06	9.805630620568829281e-01	9.953738016575911507e-01
3.199999999999776238e-06	9.819618681368499358e-01	9.951693311439299139e-01
3.299999999999775281e-06	9.833606742168169434e-01	9.949614186968348539e-01
3.399999999999774324e-06	9.847594802967839511e-01	9.947500653684443472e-01
3.499999999999773366e-06	9.861582863767509588e-01	9.945352722227648323e-01
3.599999999999772409e-06	9.854588833367723399e-01	9.943170403356658138e-01
3.699999999999771451e-06	9.847594802967888361e-01	9.940953707948746443e-01
3.799999999999770494e-06	9.840600772568053323e-01	9.938702646999716395e-01
3.899999999999769536e-06	9.833606742168218284e-01	9.936417231623854152e-01
3.999999999999768579e-06	9.826612711768384356e-01	9.934097473053882243e-01
4.099999999999767622e-06	9.826612711768367703e-01	9.931743382640900730e-01
4.199999999999766664e-06	9.826612711768367703e-01	9.929354971854346124e-01
4.299999999999765707e-06	9.826612711768367703e-01	9.926932252281921443e-01
4.399999999999764749e-06	9.826612711768367703e-01	9.924475235629572900e-01
4.499999999999763792e-06	9.826612711768367703e-01	9.921983933721416626e-01
4.599999999999762834e-06	9.819618681368549318e-01	9.919458358499685380e-01
4.699999999999761877e-06	9.812624650968713169e-01	9.916898522024691909e-01
4.799999999999760919e-06	9.805630620568878131e-01	9.914304436474766780e-01
4.899999999999759962e-06	9.798636590169043092e-01	9.911676114146201755e-01
4.999999999999759005e-06	9.791642559769206944e-01	9.909013567453193172e-01
5.099999999999758047e-06	9.798636590169008675e-01	9.906316808927797535e-01
5.199999999999757090e-06	9.805630620568844824e-01	9.903585851219872671e-01
5.299999999999756132e-06	9.812624650968679862e-01	9.900820707097024442e-01
5.399999999999755175e-06	9.819618681368514901e-01	9.898021389444542351e-01
5.499999999999754217e-06	9.826612711768351049e-01	9.895187911265351799e-01
5.599999999999753260e-06	9.826612711768367703e-01	9.892320285679953029e-01
5.699999999999752303e-06	9.826612711768367703e-01	9.889418525926371162e-01
5.799999999999751345e-06	9.826612711768367703e-01	9.886482645360092913e-01
5.899999999999750388e-06	9.826612711768367703e-01	9.883512657454005534e-01
5.999999999999749430e-06	9.826612711768367703e-01	9.880508575798349069e-01
6.099999999999748473e-06	9.819618681368550428e-01	9.877470414100651963e-01
6.199999999999747515e-06	9.812624650968715390e-01	9.874398186185665560e-01
6.299999999999746558e-06	9.805630620568879241e-01	9.871291905995318583e-01
6.399999999999745601e-06	9.798636590169044203e-01	9.868151587588649409e-01
6.499999999999744643e-06	9.791642559769209164e-01	9.864977245141749451e-01
6.599999999999743686e-06	9.798636590169007565e-01	9.861768892947694320e-01
6.699999999999742728e-06	9.805630620568842604e-01	9.858526545416488318e-01
6.799999999999741771e-06	9.812624650968677642e-01	9.855250217075007813e-01
6.899999999999740813e-06	9.819618681368513791e-01	9.851939922566942398e-01
6.999999999999739856e-06	9.826612711768348829e-01	9.848595676652710518e-01
7.099999999999738898e-06	9.826612711768367703e-01	9.845217494209427267e-01
7.199999999999737941e-06	9.826612711768367703e-01	9.841805390230810024e-01
7.299999999999736984e-06	9.826612711768367703e-01	9.838359379827149587e-01
7.399999999999736026e-06	9.826612711768367703e-01	9.834879478225216909e-01
7.499999999999735069e-06	9.826612711768367703e-01	9.831365700768212035e-01
7.599999999999734111e-06	9.805630620568919209e-01	9.827818062915701924e-01
7.699999999999733154e-06	9.784648529369412984e-01	9.824236580243549399e-01
7.799999999999732196e-06	9.763666438169907869e-01	9.820621268443853191e-01
7.899999999999731239e-06	9.742684346970401643e-01	9.816972143324876887e-01
7.999999999999730282e-06	9.721702255770896528e-01	9.813289220810981206e-01
8.099999999999729324e-06	9.721702255770838796e-01	9.809572516942569598e-01
8.199999999999728367e-06	9.721702255770838796e-01	9.805822047876008307e-01
8.299999999999727409e-06	9.721702255770838796e-01	9.802037829883567532e-01
8.399999999999726452e-06	9.721702255770838796e-01	9.798219879353345929e-01
8.499999999999725494e-06	9.721702255770838796e-01	9.794368212789211769e-01
8.599999999999724537e-06	9.721702255770838796e-01	9.790482846810727446e-01
8.699999999999723579e-06	9.721702255770838796e-01	9.786563798153080640e-01
8.799999999999722622e-06	9.721702255770838796e-01	9.782611083667022145e-01
8.899999999999721665e-06	9.721702255770838796e-01	9.778624720318787045e-01
8.999999999999720707e-06	9.721702255770838796e-01	9.774604725190032539e-01
9.099999999999719750e-06	9.721702255770838796e-01	9.770551115477759119e-01
9.199999999999718792e-06	9.721702255770838796e-01	9.766463908494252832e-01
9.299999999999717835e-06	9.721702255770838796e-01	9.762343121666995360e-01
9.399999999999716877e-06	9.721702255770838796e-01	9.758188772538610722e-01
9.499999999999715920e-06	9.721702255770838796e-01	9.754000878766784233e-01
9.599999999999714963e-06	9.721702255770838796e-01	9.749779458124183673e-01
9.699999999999714005e-06	9.721702255770838796e-01	9.745524528498404893e-01
9.799999999999713048e-06	9.721702255770838796e-01	9.741236107891881879e-01
9.899999999999712090e-06	9.721702255770838796e-01	9.736914214421819036e-01
9.999999999999711133e-06	9.721702255770838796e-01	9.732558866320119018e-01
1.009999999999971018e-05	9.714708225371023742e-01	9.728170081933302793e-01
1.019999999999970922e-05	9.707714194971188704e-01	9.723747879722443033e-01
1.029999999999970826e-05	9.700720164571353665e-01	9.719292278263079732e-01
1.039999999999970730e-05	9.693726134171518627e-01	9.714803296245159148e-01
1.049999999999970635e-05	9.686732103771682478e-01	9.710280952472936100e-01
1.059999999999970539e-05	9.672744042972033496e-01	9.705725265864912910e-01
1.069999999999970104e-05	9.658755982172364529e-01	9.701136255453767232e-01
1.079999999999970347e-05	9.644767921372694452e-01	9.696513940386253250e-01
1.089999999999970590e-05	9.630779860573024376e-01	9.691858339923153931e-01
1.099999999999970156e-05	9.616791799773355409e-01	9.687169473439172229e-01
1.109999999999969721e-05	9.616791799773312110e-01	9.682447360422883342e-01
1.119999999999969964e-05	9.616791799773312110e-01	9.677692020476622581e-01
1.129999999999970207e-05	9.616791799773312110e-01	9.672903473316440959e-01
1.139999999999969773e-05	9.616791799773312110e-01	9.668081738771998612e-01
1.149999999999969338e-05	9.616791799773312110e-01	9.663226836786500407e-01
1.159999999999969581e-05	9.616791799773312110e-01	9.658338787416609339e-01
1.169999999999969824e-05	9.616791799773312110e-01	9.653417610832363271e-01
1.179999999999969390e-05	9.616791799773312110e-01	9.648463327317107208e-01
1.189999999999968955e-05	9.616791799773312110e-01	9.643475957267392262e-01
1.199999999999969198e-05	9.616791799773312110e-01	9.638455521192910158e-01
1.209999999999969441e-05	9.616791799773312110e-01	9.633402039716404408e-01
1.219999999999969007e-05	9.616791799773312110e-01	9.628315533573595930e-01
1.229999999999968572e-05	9.616791799773312110e-01	9.623196023613074246e-01
1.239999999999968815e-05	9.616791799773312110e-01	9.618043530796250851e-01
1.249999999999969058e-05	9.616791799773312110e-01	9.612858076197247081e-01
1.259999999999968624e-05	9.598141052040477517e-01	9.607639681002825283e-01
1.269999999999968189e-05	9.579490304307585191e-01	9.602388366512299989e-01
1.279999999999968432e-05	9.560839556574690645e-01	9.597104154137446885e-01
1.289999999999968676e-05	9.542188808841797210e-01	9.591787065402426204e-01
1.299999999999968241e-05	9.523538061108903774e-01	9.586437121943700568e-01
1.309999999999967806e-05	9.514212687242428190e-01	9.581054345509931736e-01
1.319999999999968049e-05	9.504887313375981472e-01	9.575638757961910663e-01
1.329999999999968293e-05	9.495561939509534755e-01	9.570190381272463132e-01
1.339999999999967858e-05	9.486236565643088037e-01	9.564709237526368701e-01
1.349999999999967423e-05	9.476911191776642429e-01	9.559195348920268565e-01
1.359999999999967667e-05	9.476911191776611343e-01	9.553648737762570065e-01
1.369999999999967910e-05	9.476911191776611343e-01	9.548069426473377863e-01
1.379999999999967475e-05	9.476911191776611343e-01	9.542457437584388469e-01
1.389999999999967040e-05	9.476911191776611343e-01	9.536812793738800309e-01
1.399999999999967284e-05	9.476911191776611343e-01	9.531135517691243786e-01
1.409999999999967527e-05	9.476911191776611343e-01	9.525425632307671364e-01
1.419999999999967092e-05	9.476911191776611343e-01	9.519683160565272084e-01
1.429999999999966657e-05	9.476911191776611343e-01	9.513908125552390516e-01
1.439999999999966901e-05	9.476911191776611343e-01	9.508100550468421286e-01
1.449999999999967144e-05	9.476911191776611343e-01	9.502260458623730255e-01
1.459999999999966709e-05	9.469917161376799619e-01	9.496387873439552374e-01
1.469999999999966275e-05	9.462923130976963471e-01	9.490482818447912861e-01
1.479999999999966518e-05	9.455929100577128432e-01	9.484545317291521727e-01
1.489999999999966761e-05	9.448935070177292284e-01	9.478575393723684961e-01
1.499999999999966326e-05	9.441941039777457245e-01	9.472573071608216821e-01
1.509999999999965892e-05	9.427952978977811593e-01	9.466538374919333254e-01
1.519999999999966135e-05	9.413964918178140406e-01	9.460471327741583059e-01
1.529999999999966378e-05	9.399976857378469219e-01	9.454371954269715772e-01
1.539999999999965943e-05	9.385988796578800253e-01	9.448240278808631709e-01
1.549999999999965509e-05	9.372000735779130176e-01	9.442076325773245404e-01
1.559999999999965752e-05	9.372000735779082436e-01	9.435880119688413448e-01
1.569999999999965995e-05	9.372000735779082436e-01	9.429651685188833454e-01
1.579999999999965560e-05	9.372000735779082436e-01	9.423391047018954136e-01
1.589999999999965126e-05	9.372000735779082436e-01	9.417098230032862061e-01
1.599999999999965369e-05	9.372000735779082436e-01	9.410773259194202822e-01
1.609999999999965612e-05	9.372000735779082436e-01	9.404416159576075573e-01
1.619999999999965177e-05	9.372000735779082436e-01	9.398026956360933104e-01
1.629999999999964743e-05	9.372000735779082436e-01	9.391605674840488582e-01
1.639999999999964986e-05	9.372000735779082436e-01	9.385152340415611194e-01
1.649999999999965229e-05	9.372000735779082436e-01	9.378666978596239545e-01
1.659999999999964794e-05	9.351018644579652817e-01	9.372149615001269529e-01
1.669999999999964360e-05	9.330036553380147701e-01	9.365600275358453297e-01
1.679999999999964603e-05	9.309054462180641476e-01	9.359018985504318211e-01
1.689999999999964846e-05	9.288072370981135251e-01	9.352405771384044719e-01
1.699999999999964411e-05	9.267090279781631246e-01	9.345760659051379760e-01
1.709999999999963977e-05	9.267090279781554640e-01	9.339083674668529067e-01
1.719999999999964220e-05	9.267090279781554640e-01	9.332374844506053924e-01
1.729999999999964463e-05	9.267090279781554640e-01	9.325634194942784561e-01
1.739999999999964028e-05	9.267090279781554640e-01	9.318861752465696924e-01
1.749999999999963594e-05	9.267090279781554640e-01	9.312057543669819415e-01
1.759999999999963837e-05	9.267090279781554640e-01	9.305221595258138523e-01
1.769999999999964080e-05	9.267090279781554640e-01	9.298353934041481139e-01
1.779999999999963645e-05	9.267090279781554640e-01	9.291454586938419080e-01
1.789999999999963211e-05	9.267090279781554640e-01	9.284523580975166945e-01
1.799999999999963454e-05	9.267090279781554640e-01	9.277560943285471096e-01
