# Time	MagPro_X100	MagPro_X100_fit
-2.000000000000000164e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.990000000000000259e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.980000000000000355e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.970000000000000451e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.960000000000000547e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.950000000000000642e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.940000000000000738e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.930000000000000834e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.920000000000000930e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.910000000000001025e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.900000000000001121e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.890000000000001217e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.880000000000001313e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.870000000000001408e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.860000000000001504e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.850000000000001600e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.840000000000001696e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.830000000000001791e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.820000000000001887e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.810000000000001983e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.800000000000002078e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.790000000000002174e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.780000000000002270e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.770000000000002366e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.760000000000002461e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.750000000000002557e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.740000000000002653e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.730000000000002749e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.720000000000002844e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.710000000000002940e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.700000000000003036e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.690000000000003132e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.680000000000003227e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.670000000000003323e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.660000000000003419e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.650000000000003515e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.640000000000003610e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.630000000000003706e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.620000000000003802e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.610000000000003898e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.600000000000003993e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.590000000000004089e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.580000000000004185e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.570000000000004281e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.560000000000004376e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.550000000000004472e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.540000000000004568e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.530000000000004664e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.520000000000004759e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.510000000000004855e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.500000000000004951e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.490000000000005047e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.480000000000005142e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.470000000000005238e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.460000000000005334e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.450000000000005430e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.440000000000005525e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.430000000000005621e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.420000000000005717e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.410000000000005812e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.400000000000005908e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.390000000000006004e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.380000000000006100e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.370000000000006195e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.360000000000006291e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.350000000000006387e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.340000000000006483e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.330000000000006578e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.320000000000006674e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.310000000000006770e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.300000000000006866e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.290000000000006961e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.280000000000007057e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.270000000000007153e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.260000000000007249e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.250000000000007344e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.240000000000007440e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.230000000000007536e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.220000000000007632e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.210000000000007727e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.200000000000007823e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.190000000000007919e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.180000000000008015e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.170000000000008110e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.160000000000008206e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.150000000000008302e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.140000000000008398e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.130000000000008493e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.120000000000008589e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.110000000000008685e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.100000000000008781e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.090000000000008876e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.080000000000008972e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.070000000000009068e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.060000000000009164e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.050000000000009259e-05	3.193368660972274557e-03	0.000000000000000000e+00
-1.040000000000009355e-05	3.953694532631531547e-03	0.000000000000000000e+00
-1.030000000000009451e-05	4.714020404291612530e-03	0.000000000000000000e+00
-1.020000000000009546e-05	5.474346275951693513e-03	0.000000000000000000e+00
-1.010000000000009642e-05	6.234672147611775364e-03	0.000000000000000000e+00
-1.000000000000009738e-05	6.994998019271855480e-03	0.000000000000000000e+00
-9.900000000000098337e-06	6.234672147613310594e-03	0.000000000000000000e+00
-9.800000000000099295e-06	5.474346275953270377e-03	0.000000000000000000e+00
-9.700000000000100252e-06	4.714020404293230160e-03	0.000000000000000000e+00
-9.600000000000101210e-06	3.953694532633189943e-03	0.000000000000000000e+00
-9.500000000000102167e-06	3.193368660973150593e-03	0.000000000000000000e+00
-9.400000000000103124e-06	3.193368660972274557e-03	0.000000000000000000e+00
-9.300000000000104082e-06	3.193368660972274557e-03	0.000000000000000000e+00
-9.200000000000105039e-06	3.193368660972274557e-03	0.000000000000000000e+00
-9.100000000000105997e-06	3.193368660972274557e-03	0.000000000000000000e+00
-9.000000000000106954e-06	3.193368660972274557e-03	0.000000000000000000e+00
-8.900000000000107912e-06	3.193368660972274557e-03	0.000000000000000000e+00
-8.800000000000108869e-06	3.193368660972274557e-03	0.000000000000000000e+00
-8.700000000000109826e-06	3.193368660972274557e-03	0.000000000000000000e+00
-8.600000000000110784e-06	3.193368660972274557e-03	0.000000000000000000e+00
-8.500000000000111741e-06	3.193368660972274557e-03	0.000000000000000000e+00
-8.400000000000112699e-06	3.193368660972274557e-03	0.000000000000000000e+00
-8.300000000000113656e-06	3.193368660972274557e-03	0.000000000000000000e+00
-8.200000000000114614e-06	3.193368660972274557e-03	0.000000000000000000e+00
-8.100000000000115571e-06	3.193368660972274557e-03	0.000000000000000000e+00
-8.000000000000116529e-06	3.193368660972274557e-03	0.000000000000000000e+00
-7.900000000000117486e-06	3.193368660972274557e-03	0.000000000000000000e+00
-7.800000000000118443e-06	3.193368660972274557e-03	0.000000000000000000e+00
-7.700000000000119401e-06	3.193368660972274557e-03	0.000000000000000000e+00
-7.600000000000120358e-06	3.193368660972274557e-03	0.000000000000000000e+00
-7.500000000000121316e-06	3.193368660972274557e-03	0.000000000000000000e+00
-7.400000000000122273e-06	3.193368660972274557e-03	0.000000000000000000e+00
-7.300000000000123231e-06	3.193368660972274557e-03	0.000000000000000000e+00
-7.200000000000124188e-06	3.193368660972274557e-03	0.000000000000000000e+00
-7.100000000000125145e-06	3.193368660972274557e-03	0.000000000000000000e+00
-7.000000000000126103e-06	3.193368660972274557e-03	0.000000000000000000e+00
-6.900000000000127060e-06	3.193368660972274557e-03	0.000000000000000000e+00
-6.800000000000128018e-06	3.193368660972274557e-03	0.000000000000000000e+00
-6.700000000000128975e-06	3.193368660972274557e-03	0.000000000000000000e+00
-6.600000000000129933e-06	3.193368660972274557e-03	0.000000000000000000e+00
-6.500000000000130890e-06	3.193368660972274557e-03	0.000000000000000000e+00
-6.400000000000131848e-06	3.193368660972274557e-03	0.000000000000000000e+00
-6.300000000000132805e-06	3.193368660972274557e-03	0.000000000000000000e+00
-6.200000000000133762e-06	3.193368660972274557e-03	0.000000000000000000e+00
-6.100000000000134720e-06	3.193368660972274557e-03	0.000000000000000000e+00
-6.000000000000135677e-06	3.193368660972274557e-03	0.000000000000000000e+00
-5.900000000000136635e-06	3.193368660972274557e-03	0.000000000000000000e+00
-5.800000000000137592e-06	3.193368660972274557e-03	0.000000000000000000e+00
-5.700000000000138550e-06	3.193368660972274557e-03	0.000000000000000000e+00
-5.600000000000139507e-06	3.193368660972274557e-03	0.000000000000000000e+00
-5.500000000000140464e-06	3.193368660972274557e-03	0.000000000000000000e+00
-5.400000000000141422e-06	3.193368660972274557e-03	0.000000000000000000e+00
-5.300000000000142379e-06	3.193368660972274557e-03	0.000000000000000000e+00
-5.200000000000143337e-06	3.193368660972274557e-03	0.000000000000000000e+00
-5.100000000000144294e-06	3.193368660972274557e-03	0.000000000000000000e+00
-5.000000000000145252e-06	3.193368660972274557e-03	0.000000000000000000e+00
-4.900000000000146209e-06	3.193368660972274557e-03	0.000000000000000000e+00
-4.800000000000147167e-06	3.193368660972274557e-03	0.000000000000000000e+00
-4.700000000000148124e-06	3.193368660972274557e-03	0.000000000000000000e+00
-4.600000000000149081e-06	3.193368660972274557e-03	0.000000000000000000e+00
-4.500000000000150039e-06	3.193368660972274557e-03	0.000000000000000000e+00
-4.400000000000150996e-06	3.193368660972274557e-03	0.000000000000000000e+00
-4.300000000000151954e-06	3.193368660972274557e-03	0.000000000000000000e+00
-4.200000000000152911e-06	3.193368660972274557e-03	0.000000000000000000e+00
-4.100000000000153869e-06	3.193368660972274557e-03	0.000000000000000000e+00
-4.000000000000154826e-06	3.193368660972274557e-03	0.000000000000000000e+00
-3.900000000000155783e-06	3.193368660972274557e-03	0.000000000000000000e+00
-3.800000000000156741e-06	3.193368660972274557e-03	0.000000000000000000e+00
-3.700000000000157698e-06	3.193368660972274557e-03	0.000000000000000000e+00
-3.600000000000158656e-06	3.193368660972274557e-03	0.000000000000000000e+00
-3.500000000000159613e-06	3.193368660972274557e-03	0.000000000000000000e+00
-3.400000000000160571e-06	3.953694532630964292e-03	0.000000000000000000e+00
-3.300000000000161528e-06	4.714020404291046143e-03	0.000000000000000000e+00
-3.200000000000162486e-06	5.474346275951127126e-03	0.000000000000000000e+00
-3.100000000000163443e-06	6.234672147611208110e-03	0.000000000000000000e+00
-3.000000000000164400e-06	6.994998019271289093e-03	0.000000000000000000e+00
-2.900000000000165358e-06	6.234672147613876982e-03	0.000000000000000000e+00
-2.800000000000166315e-06	5.474346275953836764e-03	0.000000000000000000e+00
-2.700000000000167273e-06	4.714020404293797414e-03	0.000000000000000000e+00
-2.600000000000168230e-06	3.953694532633757197e-03	0.000000000000000000e+00
-2.500000000000169188e-06	3.193368660973716980e-03	0.000000000000000000e+00
-2.400000000000170145e-06	3.193368660972274557e-03	0.000000000000000000e+00
-2.300000000000171102e-06	3.193368660972274557e-03	0.000000000000000000e+00
-2.200000000000172060e-06	3.193368660972274557e-03	0.000000000000000000e+00
-2.100000000000173017e-06	3.193368660972274557e-03	0.000000000000000000e+00
-2.000000000000173975e-06	3.193368660972274557e-03	0.000000000000000000e+00
-1.900000000000174932e-06	3.193368660972274557e-03	0.000000000000000000e+00
-1.800000000000175890e-06	3.193368660972274557e-03	0.000000000000000000e+00
-1.700000000000176847e-06	3.193368660972274557e-03	0.000000000000000000e+00
-1.600000000000177805e-06	3.193368660972274557e-03	0.000000000000000000e+00
-1.500000000000178762e-06	3.193368660972274557e-03	0.000000000000000000e+00
-1.400000000000179719e-06	3.193368660972274557e-03	0.000000000000000000e+00
-1.300000000000180677e-06	3.193368660972274557e-03	0.000000000000000000e+00
-1.200000000000181634e-06	3.193368660972274557e-03	0.000000000000000000e+00
-1.100000000000182592e-06	3.193368660972274557e-03	0.000000000000000000e+00
-1.000000000000183549e-06	3.193368660972274557e-03	0.000000000000000000e+00
-9.000000000001845066e-07	5.474346275948144269e-03	0.000000000000000000e+00
-8.000000000001854640e-07	7.755323890928264054e-03	0.000000000000000000e+00
-7.000000000001864215e-07	1.003630150590838384e-02	0.000000000000000000e+00
-6.000000000001873789e-07	1.231727912088850449e-02	0.000000000000000000e+00
-5.000000000001883363e-07	1.459825673586862341e-02	0.000000000000000000e+00
-4.000000000001892938e-07	8.445091521688620484e-02	0.000000000000000000e+00
-3.000000000001902512e-07	1.543035736980411521e-01	0.000000000000000000e+00
-2.000000000001912086e-07	2.241562321791960855e-01	0.000000000000000000e+00
-1.000000000001921661e-07	2.940088906603510743e-01	0.000000000000000000e+00
-1.931235119739804773e-19	3.638615491415060355e-01	0.000000000000000000e+00
9.999999999980591905e-08	5.141992630929469454e-01	9.997437058324670778e-01
1.999999999998049616e-07	6.645369770445432867e-01	9.994817768544898007e-01
2.999999999998040042e-07	8.148746909961395168e-01	9.992142159874926044e-01
3.999999999998030467e-07	9.652124049477358581e-01	9.989410261842671668e-01
4.999999999998020893e-07	1.115550118899332199e+00	9.986622104289497592e-01
5.999999999998011319e-07	1.107277773416004196e+00	9.983777717369938243e-01
6.999999999998001744e-07	1.099005427932342904e+00	9.980877131551471049e-01
7.999999999997992170e-07	1.090733082448681834e+00	9.977920377614252212e-01
8.999999999997982596e-07	1.082460736965020542e+00	9.974907486650865795e-01
9.999999999997973021e-07	1.074188391481359472e+00	9.971838490066057270e-01
1.099999999999796345e-06	1.062509786092668218e+00	9.968713419576498147e-01
1.199999999999795387e-06	1.050831180703969414e+00	9.965532307210496210e-01
1.299999999999794430e-06	1.039152575315270610e+00	9.962295185307761258e-01
1.399999999999793472e-06	1.027473969926571584e+00	9.959002086519124219e-01
1.499999999999792515e-06	1.015795364537872780e+00	9.955653043806278468e-01
1.599999999999791557e-06	1.011415887517095102e+00	9.952248090441513373e-01
1.699999999999790600e-06	1.007036410496333412e+00	9.948787260007442290e-01
1.799999999999789643e-06	1.002656933475571499e+00	9.945270586396743884e-01
1.899999999999788685e-06	9.982774564548096974e-01	9.941698103811867915e-01
1.999999999999787728e-06	9.938979794340478957e-01	9.938069846764786552e-01
2.099999999999786770e-06	9.900051109711471842e-01	9.934385850076705715e-01
2.199999999999785813e-06	9.861122425082474718e-01	9.930646148877783075e-01
2.299999999999784855e-06	9.822193740453478705e-01	9.926850778606871595e-01
2.399999999999783898e-06	9.783265055824482692e-01	9.922999775011207557e-01
2.499999999999782941e-06	9.744336371195485569e-01	9.919093174146158542e-01
2.599999999999781983e-06	9.790564184192226405e-01	9.915131012374920338e-01
2.699999999999781026e-06	9.836791997189155978e-01	9.911113326368243825e-01
2.799999999999780068e-06	9.883019810186086662e-01	9.907040153104130775e-01
2.899999999999779111e-06	9.929247623183017346e-01	9.902911529867570728e-01
2.999999999999778153e-06	9.975475436179948030e-01	9.898727494250225689e-01
3.099999999999777196e-06	9.982774564547978180e-01	9.894488084150154794e-01
