,normE,x,y,z,handle_x,handle_y,handle_z,fn,idx_hdf5,target_x,target_y,target_z
0,1.4638903666755985,-37.838217050414805,0.501572847515205,75.64272984814588,-0.13556091216586086,0.9766590794266921,-0.1666141700641519,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0001_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
1,1.4173852355970986,-37.838217050414805,0.501572847515205,75.64272984814588,0.5569863145238165,0.6724185707980798,0.4874623175990568,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0002_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
2,1.0430502357213667,-37.838217050414805,0.501572847515205,75.64272984814588,0.6925472266896775,-0.3042405086286122,0.6540764876632088,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0003_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
3,1.5270211496862156,-35.70810131020832,-0.27844232321940154,77.73270067418328,-0.13556091216586086,0.9766590794266921,-0.1666141700641519,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0004_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
4,1.5195687371745943,-35.70810131020832,-0.27844232321940154,77.73270067418328,0.5569863145238165,0.6724185707980798,0.4874623175990568,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0005_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
5,1.0301186909485702,-35.70810131020832,-0.27844232321940154,77.73270067418328,0.6925472266896775,-0.3042405086286122,0.6540764876632088,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0006_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
6,1.5118436124828676,-33.429821800694896,-1.072342072792793,79.64240305940437,-0.13556091216586086,0.9766590794266921,-0.1666141700641519,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0007_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
7,1.5690560535756937,-33.429821800694896,-1.072342072792793,79.64240305940437,0.5569863145238165,0.6724185707980798,0.4874623175990568,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0008_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
8,0.9819074848274327,-33.429821800694896,-1.072342072792793,79.64240305940437,0.6925472266896775,-0.3042405086286122,0.6540764876632088,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0009_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
9,1.5479800057536048,-31.143045606899307,-1.8670380553679218,81.5417676674832,-0.13556091216586086,0.9766590794266921,-0.1666141700641519,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0010_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
10,1.5595690916849314,-31.143045606899307,-1.8670380553679218,81.5417676674832,0.5569863145238165,0.6724185707980798,0.4874623175990568,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0011_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
11,0.9746886233080984,-31.143045606899307,-1.8670380553679218,81.5417676674832,0.6925472266896775,-0.3042405086286122,0.6540764876632088,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0012_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
12,1.4935946679554324,-28.80725498189723,-2.666327230580551,83.38149721678607,-0.13556091216586086,0.9766590794266921,-0.1666141700641519,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0013_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
13,1.5891211158145302,-28.80725498189723,-2.666327230580551,83.38149721678607,0.5569863145238165,0.6724185707980798,0.4874623175990568,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0014_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
14,0.9768944599610474,-28.80725498189723,-2.666327230580551,83.38149721678607,0.6925472266896775,-0.3042405086286122,0.6540764876632088,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0015_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
15,1.4029972803125628,-26.322633247130575,-3.479563521790949,85.04014638302553,-0.13556091216586086,0.9766590794266921,-0.1666141700641519,/data/pt_01756/tmp/optim/15484.08/simulations/15484.08_fixed_TMS_1-0016_MagVenture_MC_B60_1248_nii_vn.hdf5,2824364,-27.679999999999996,-18.30333333333333,69.66666666666667
